pptname,invariant,invariantType,variables,postmanAssertion,endpoint,tp,fp,enter,invariantDescription,Unnamed: 10,groups,api,group
/projects&/projects&post&201():::EXIT,return.permissions == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions),pm.expect(return_permissions).to.be.null,post+projects,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,permissions
/projects&/projects&post&201():::EXIT,return.permissions.project_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.project_access),pm.expect(return_permissions_project_access).to.be.null,post+projects,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,permissions.project_access
/projects&/projects&post&201():::EXIT,return.permissions.group_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.group_access),pm.expect(return_permissions_group_access).to.be.null,post+projects,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,permissions.group_access
/projects&/projects&post&201():::EXIT,return.archived == false,daikon.inv.unary.scalar.OneOfScalar,(return.archived),pm.expect(return_archived).to.eql(false),post+projects,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,archived
/projects&/projects&post&201():::EXIT,LENGTH(return.runners_token)==29,daikon.inv.unary.string.FixedLengthString,(return.runners_token),pm.expect(return_runners_token).to.have.length(29),post+projects,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,text,GitLab Branch API,runners_token
/projects&/projects&post&201():::EXIT,return.ci_default_git_depth == 20,daikon.inv.unary.scalar.OneOfScalar,(return.ci_default_git_depth),pm.expect([20].includes(return_ci_default_git_depth)).to.be.true,post+projects,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,ci_default_git_depth
/projects&/projects&post&201():::EXIT,return.ci_forward_deployment_enabled == true,daikon.inv.unary.scalar.OneOfScalar,(return.ci_forward_deployment_enabled),pm.expect(return_ci_forward_deployment_enabled).to.eql(true),post+projects,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,ci_forward_deployment_enabled
/projects&/projects&post&201():::EXIT,return.shared_with_groups[] == [],daikon.inv.unary.sequence.OneOfSequence,(return.shared_with_groups[..]),pm.expect([[]].some(value => pm.expect(return_shared_with_groups_array).to.deep.equal(value).that)).to.be.true,post+projects,1.0,,,"Represents long[] variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,shared_with_groups
/projects&/projects&post&201():::EXIT,"return.merge_method one of { ""ff"", ""merge"", ""rebase_merge"" }",daikon.inv.unary.string.OneOfString,(return.merge_method),"pm.expect([""ff"", ""merge"", ""rebase_merge""].includes(return_merge_method)).to.be.true",post+projects,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,merge_method
/projects&/projects&post&201():::EXIT,"return.auto_devops_deploy_strategy one of { ""continuous"", ""manual"", ""timed_incremental"" }",daikon.inv.unary.string.OneOfString,(return.auto_devops_deploy_strategy),"pm.expect([""continuous"", ""manual"", ""timed_incremental""].includes(return_auto_devops_deploy_strategy)).to.be.true",post+projects,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,auto_devops_deploy_strategy
/projects&/projects&post&201():::EXIT,"return.repository_storage == ""default""",daikon.inv.unary.string.OneOfString,(return.repository_storage),"pm.expect([""default""].includes(return_repository_storage)).to.be.true",post+projects,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,repository_storage
/projects&/projects&post&201():::EXIT,LENGTH(return.repository_storage)==7,daikon.inv.unary.string.FixedLengthString,(return.repository_storage),pm.expect(return_repository_storage).to.have.length(7),post+projects,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,text,GitLab Branch API,repository_storage
/projects&/projects&post&201():::EXIT,return.statistics == null,daikon.inv.unary.scalar.OneOfScalar,(return.statistics),pm.expect(return_statistics).to.be.null,post+projects,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,statistics
/projects&/projects&post&201():::EXIT,input.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(input.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(input_default_branch)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,readme_url
/projects&/projects&post&201():::EXIT,input.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(input.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(input_name)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,name_with_namespace
/projects&/projects&post&201():::EXIT,input.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(input.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(input_path)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,path_with_namespace
/projects&/projects&post&201():::EXIT,return.id > return.namespace.id,daikon.inv.binary.twoScalar.IntGreaterThan,"(return.id, return.namespace.id)",pm.expect(return_id).to.be.greaterThan(return_namespace_id),post+projects,,1.0,,Represents an invariant of > between two long scalars. Prints as x > y.,,text,GitLab Branch API,id
/projects&/projects&post&201():::EXIT,return.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(return_default_branch)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,default_branch
/projects&/projects&post&201():::EXIT,return.path_with_namespace is a substring of return.ssh_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.ssh_url_to_repo, return.path_with_namespace)",pm.expect(return_ssh_url_to_repo.includes(return_path_with_namespace)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,path_with_namespace
/projects&/projects&post&201():::EXIT,return.web_url is a substring of return.http_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.http_url_to_repo, return.web_url)",pm.expect(return_http_url_to_repo.includes(return_web_url)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,web_url
/projects&/projects&post&201():::EXIT,return.web_url is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.readme_url)",pm.expect(return_readme_url.includes(return_web_url)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,web_url
/projects&/projects&post&201():::EXIT,return.path_with_namespace is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.path_with_namespace)",pm.expect(return_web_url.includes(return_path_with_namespace)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,path_with_namespace
/projects&/projects&post&201():::EXIT,return.owner.id <= return.namespace.id,daikon.inv.binary.twoScalar.IntLessEqual,"(return.owner.id, return.namespace.id)",pm.expect(return_owner_id).to.be.lte(return_namespace_id),post+projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,text,GitLab Branch API,owner.id
/projects&/projects&post&201():::EXIT,return.owner.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.owner.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(return_owner_name)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,name_with_namespace
/projects&/projects&post&201():::EXIT,return.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(return_name)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,name_with_namespace
/projects&/projects&post&201():::EXIT,return.namespace.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name_with_namespace, return.namespace.name)",pm.expect(return_name_with_namespace.includes(return_namespace_name)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,name_with_namespace
/projects&/projects&post&201():::EXIT,return.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_path)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,path_with_namespace
/projects&/projects&post&201():::EXIT,return.namespace.full_path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path_with_namespace, return.namespace.full_path)",pm.expect(return_path_with_namespace.includes(return_namespace_full_path)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,path_with_namespace
/projects&/projects&post&201():::EXIT,return.open_issues_count <= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, size(return.tag_list[..]))",pm.expect(return_open_issues_count).to.be.lte(return_tag_list_size_array),post+projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,text,GitLab Branch API,tag_list
/projects&/projects&post&201():::EXIT,return.creator_id <= return.namespace.id,daikon.inv.binary.twoScalar.IntLessEqual,"(return.creator_id, return.namespace.id)",pm.expect(return_creator_id).to.be.lte(return_namespace_id),post+projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,text,GitLab Branch API,creator_id
/projects&/projects&post&201():::EXIT,return.namespace.path is a substring of return.namespace.full_path,daikon.inv.binary.twoString.StdString$SubString,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_full_path.includes(return_namespace_path)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,namespace.path
/projects&/projects&post&201():::EXIT,return.forks_count <= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.forks_count, size(return.tag_list[..]))",pm.expect(return_forks_count).to.be.lte(return_tag_list_size_array),post+projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,text,GitLab Branch API,tag_list
/projects&/projects&post&201():::EXIT,return._links.self is a substring of return._links.issues,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.issues)",pm.expect(return__links_issues.includes(return__links_self)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,_links.self
/projects&/projects&post&201():::EXIT,return._links.self is a substring of return._links.merge_requests,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.merge_requests)",pm.expect(return__links_merge_requests.includes(return__links_self)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,_links.self
/projects&/projects&post&201():::EXIT,return._links.self is a substring of return._links.repo_branches,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.repo_branches)",pm.expect(return__links_repo_branches.includes(return__links_self)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,_links.self
/projects&/projects&post&201():::EXIT,return._links.self is a substring of return._links.labels,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.labels)",pm.expect(return__links_labels.includes(return__links_self)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,_links.self
/projects&/projects&post&201():::EXIT,return._links.self is a substring of return._links.events,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.events)",pm.expect(return__links_events.includes(return__links_self)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,_links.self
/projects&/projects&post&201():::EXIT,return._links.self is a substring of return._links.members,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.members)",pm.expect(return__links_members.includes(return__links_self)).to.be.true,post+projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,text,GitLab Branch API,_links.self
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201&merge_access_levels():::EXIT,return.access_level >= 0,daikon.inv.unary.scalar.LowerBound,(return.access_level),pm.expect(return_access_level).to.be.at.least(0),post+projects_{id}_protected_branches,1.0,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,text,GitLab Branch API,merge_access_levels.access_level
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201&merge_access_levels():::EXIT,"return.access_level_description one of { ""Developers + Maintainers"", ""Maintainers"", ""No one"" }",daikon.inv.unary.string.OneOfString,(return.access_level_description),"pm.expect([""Developers + Maintainers"", ""Maintainers"", ""No one""].includes(return_access_level_description)).to.be.true",post+projects_{id}_protected_branches,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,merge_access_levels.access_level_description
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201&push_access_levels():::EXIT,return.access_level >= 0,daikon.inv.unary.scalar.LowerBound,(return.access_level),pm.expect(return_access_level).to.be.at.least(0),post+projects_{id}_protected_branches,1.0,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,text,GitLab Branch API,push_access_levels.access_level
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201&push_access_levels():::EXIT,"return.access_level_description one of { ""Developers + Maintainers"", ""Maintainers"", ""No one"" }",daikon.inv.unary.string.OneOfString,(return.access_level_description),"pm.expect([""Developers + Maintainers"", ""Maintainers"", ""No one""].includes(return_access_level_description)).to.be.true",post+projects_{id}_protected_branches,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,push_access_levels.access_level_description
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201&unprotect_access_levels():::EXIT,return.access_level >= 0,daikon.inv.unary.scalar.LowerBound,(return.access_level),pm.expect(return_access_level).to.be.at.least(0),post+projects_{id}_protected_branches,1.0,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,text,GitLab Branch API,unprotect_access_levels.access_level
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201&unprotect_access_levels():::EXIT,"return.access_level_description one of { ""Developers + Maintainers"", ""Maintainers"", ""No one"" }",daikon.inv.unary.string.OneOfString,(return.access_level_description),"pm.expect([""Developers + Maintainers"", ""Maintainers"", ""No one""].includes(return_access_level_description)).to.be.true",post+projects_{id}_protected_branches,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,unprotect_access_levels.access_level_description
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201():::EXIT,input.name == return.name,daikon.inv.binary.twoString.StringEqual,"(input.name, return.name)",pm.expect(input_name).to.eql(return_name),post+projects_{id}_protected_branches,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,text,GitLab Branch API,name
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201():::EXIT,input.allow_force_push == return.allow_force_push,daikon.inv.binary.twoScalar.IntEqual,"(input.allow_force_push, return.allow_force_push)",pm.expect(input_allow_force_push).to.eql(return_allow_force_push),post+projects_{id}_protected_branches,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,text,GitLab Branch API,allow_force_push
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201():::EXIT,size(return.merge_access_levels[]) == size(return.push_access_levels[]),daikon.inv.binary.twoScalar.IntEqual,"(size(return.merge_access_levels[..]), size(return.push_access_levels[..]))",pm.expect(return_merge_access_levels_size_array).to.eql(return_push_access_levels_size_array),post+projects_{id}_protected_branches,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,text,GitLab Branch API,merge_access_levels
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201():::EXIT,size(return.merge_access_levels[]) == size(return.push_access_levels[]),daikon.inv.binary.twoScalar.IntEqual,"(size(return.merge_access_levels[..]), size(return.push_access_levels[..]))",pm.expect(return_merge_access_levels_size_array).to.eql(return_push_access_levels_size_array),post+projects_{id}_protected_branches,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,text,GitLab Branch API,merge_access_levels
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201():::EXIT,size(return.merge_access_levels[]) == size(return.unprotect_access_levels[]),daikon.inv.binary.twoScalar.IntEqual,"(size(return.merge_access_levels[..]), size(return.unprotect_access_levels[..]))",pm.expect(return_merge_access_levels_size_array).to.eql(return_unprotect_access_levels_size_array),post+projects_{id}_protected_branches,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,text,GitLab Branch API,merge_access_levels
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201():::EXIT,size(return.merge_access_levels[]) == size(return.unprotect_access_levels[]),daikon.inv.binary.twoScalar.IntEqual,"(size(return.merge_access_levels[..]), size(return.unprotect_access_levels[..]))",pm.expect(return_merge_access_levels_size_array).to.eql(return_unprotect_access_levels_size_array),post+projects_{id}_protected_branches,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,text,GitLab Branch API,merge_access_levels
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201():::EXIT,return.code_owner_approval_required == false,daikon.inv.unary.scalar.OneOfScalar,(return.code_owner_approval_required),pm.expect(return_code_owner_approval_required).to.eql(false),post+projects_{id}_protected_branches,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,code_owner_approval_required
/projects/{id}/protected_branches&/projects/{id}/protected_branches&post&201():::EXIT,size(return.merge_access_levels[]) == 1,daikon.inv.unary.scalar.OneOfScalar,(size(return.merge_access_levels[..])),pm.expect([1].includes(return_merge_access_levels_size_array)).to.be.true,post+projects_{id}_protected_branches,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,merge_access_levels
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,input.branch == return.name,daikon.inv.binary.twoString.StringEqual,"(input.branch, return.name)",pm.expect(input_branch).to.eql(return_name),post+projects_{id}_repository_branches,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,text,GitLab Branch API,name
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.default == return.developers_can_merge,daikon.inv.binary.twoScalar.IntEqual,"(return.default, return.developers_can_merge)",pm.expect(return_default).to.eql(return_developers_can_merge),post+projects_{id}_repository_branches,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,text,GitLab Branch API,default
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.default == return.developers_can_push,daikon.inv.binary.twoScalar.IntEqual,"(return.default, return.developers_can_push)",pm.expect(return_default).to.eql(return_developers_can_push),post+projects_{id}_repository_branches,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,text,GitLab Branch API,default
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.default == return.protected,daikon.inv.binary.twoScalar.IntEqual,"(return.default, return.protected)",pm.expect(return_default).to.eql(return_protected),post+projects_{id}_repository_branches,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,text,GitLab Branch API,default
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.can_push == true,daikon.inv.unary.scalar.OneOfScalar,(return.can_push),pm.expect(return_can_push).to.eql(true),post+projects_{id}_repository_branches,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,can_push
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,LENGTH(return.commit.authored_date)==29,daikon.inv.unary.string.FixedLengthString,(return.commit.authored_date),pm.expect(return_commit_authored_date).to.have.length(29),post+projects_{id}_repository_branches,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,text,GitLab Branch API,commit.authored_date
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.commit.authored_date is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.commit.authored_date),"pm.expect(return_commit_authored_date).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",post+projects_{id}_repository_branches,1.0,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,text,GitLab Branch API,commit.authored_date
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.commit.author_email is Email,daikon.inv.unary.string.IsEmail,(return.commit.author_email),"pm.expect(return_commit_author_email).to.match(/^(?:[A-Za-z0-9!#$%&'*+/=?^_`{|}~-]+(?:\.[A-Za-z0-9!#$%&'*+/=?^_`{|}~-]+)*|""(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])*"")@(?:(?:[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?\.)+[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?|\[(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9]^[0-9]?|[A-Za-z0-9-]*[A-Za-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\])$/)",post+projects_{id}_repository_branches,1.0,,,Indicates that a string variable consistently holds values that match the format of an email address.,,text,GitLab Branch API,commit.author_email
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.commit.committer_email is Email,daikon.inv.unary.string.IsEmail,(return.commit.committer_email),"pm.expect(return_commit_committer_email).to.match(/^(?:[A-Za-z0-9!#$%&'*+/=?^_`{|}~-]+(?:\.[A-Za-z0-9!#$%&'*+/=?^_`{|}~-]+)*|""(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])*"")@(?:(?:[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?\.)+[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?|\[(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9]^[0-9]?|[A-Za-z0-9-]*[A-Za-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\])$/)",post+projects_{id}_repository_branches,1.0,,,Indicates that a string variable consistently holds values that match the format of an email address.,,text,GitLab Branch API,commit.committer_email
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,LENGTH(return.commit.created_at)==29,daikon.inv.unary.string.FixedLengthString,(return.commit.created_at),pm.expect(return_commit_created_at).to.have.length(29),post+projects_{id}_repository_branches,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,text,GitLab Branch API,commit.created_at
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.commit.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.commit.created_at),"pm.expect(return_commit_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",post+projects_{id}_repository_branches,1.0,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,text,GitLab Branch API,commit.created_at
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,LENGTH(return.commit.id)==40,daikon.inv.unary.string.FixedLengthString,(return.commit.id),pm.expect(return_commit_id).to.have.length(40),post+projects_{id}_repository_branches,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,text,GitLab Branch API,commit.id
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,LENGTH(return.commit.short_id)==8,daikon.inv.unary.string.FixedLengthString,(return.commit.short_id),pm.expect(return_commit_short_id).to.have.length(8),post+projects_{id}_repository_branches,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,text,GitLab Branch API,commit.short_id
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,All the elements of return.commit.parent_ids[] have LENGTH=40,daikon.inv.unary.stringsequence.SequenceFixedLengthString,(return.commit.parent_ids[..]),pm.expect(return_commit_parent_ids_array.every(element => element.length === 40)).to.be.true,post+projects_{id}_repository_branches,1.0,,,Indicates that all the elements of an array of strings have a fixed length n. Represented as All the elements of x have LENGTH=n.,,text,GitLab Branch API,commit.parent_ids
/projects/{id}/repository/branches&/projects/{id}/repository/branches&post&201():::EXIT,return.default == false,daikon.inv.unary.scalar.OneOfScalar,(return.default),pm.expect(return_default).to.eql(false),post+projects_{id}_repository_branches,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,text,GitLab Branch API,default
