endpoint,group,invariant,invariantType,variables,postmanAssertion,pptname
post+projects,path,"input.path == return.path
return.path is a substring of return.path_with_namespace","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString","(input.path, return.path)
(return.path, return.path_with_namespace)","pm.expect(input_path).to.eql(return_path)
pm.expect(return_path_with_namespace.includes(return_path)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,path_with_namespace,"input.path is a substring of return.path_with_namespace
return.namespace.full_path is a substring of return.path_with_namespace","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(input.path, return.path_with_namespace)
(return.path_with_namespace, return.namespace.full_path)","pm.expect(return_path_with_namespace.includes(input_path)).to.be.true
pm.expect(return_path_with_namespace.includes(return_namespace_full_path)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,permissions,return.permissions == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions),pm.expect(return_permissions).to.be.null,/projects&/projects&post&201():::EXIT
post+projects,permissions.group_access,return.permissions.group_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.group_access),pm.expect(return_permissions_group_access).to.be.null,/projects&/projects&post&201():::EXIT
post+projects,permissions.project_access,return.permissions.project_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.project_access),pm.expect(return_permissions_project_access).to.be.null,/projects&/projects&post&201():::EXIT
post+projects,public_jobs,input.public_builds == return.public_jobs,daikon.inv.binary.twoScalar.IntEqual,"(input.public_builds, return.public_jobs)",pm.expect(input_public_builds).to.eql(return_public_jobs),/projects&/projects&post&201():::EXIT
post+projects,readme_url,input.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(input.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(input_default_branch)).to.be.true,/projects&/projects&post&201():::EXIT
post+projects,remove_source_branch_after_merge,input.remove_source_branch_after_merge == return.remove_source_branch_after_merge,daikon.inv.binary.twoScalar.IntEqual,"(input.remove_source_branch_after_merge, return.remove_source_branch_after_merge)",pm.expect(input_remove_source_branch_after_merge).to.eql(return_remove_source_branch_after_merge),/projects&/projects&post&201():::EXIT
post+projects,repository_storage,"input.repository_storage == return.repository_storage
return.repository_storage == ""default""
LENGTH(return.repository_storage)==7","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(input.repository_storage, return.repository_storage)
(return.repository_storage)
(return.repository_storage)","pm.expect(input_repository_storage).to.eql(return_repository_storage)
pm.expect([""default""].includes(return_repository_storage)).to.be.true
pm.expect(return_repository_storage).to.have.length(7)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,request_access_enabled,input.request_access_enabled == return.request_access_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.request_access_enabled, return.request_access_enabled)",pm.expect(input_request_access_enabled).to.eql(return_request_access_enabled),/projects&/projects&post&201():::EXIT
post+projects,resolve_outdated_diff_discussions,input.resolve_outdated_diff_discussions == return.resolve_outdated_diff_discussions,daikon.inv.binary.twoScalar.IntEqual,"(input.resolve_outdated_diff_discussions, return.resolve_outdated_diff_discussions)",pm.expect(input_resolve_outdated_diff_discussions).to.eql(return_resolve_outdated_diff_discussions),/projects&/projects&post&201():::EXIT
post+projects,runners_token,LENGTH(return.runners_token)==29,daikon.inv.unary.string.FixedLengthString,(return.runners_token),pm.expect(return_runners_token).to.have.length(29),/projects&/projects&post&201():::EXIT
post+projects,shared_runners_enabled,input.shared_runners_enabled == return.shared_runners_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.shared_runners_enabled, return.shared_runners_enabled)",pm.expect(input_shared_runners_enabled).to.eql(return_shared_runners_enabled),/projects&/projects&post&201():::EXIT
post+projects,shared_with_groups,return.shared_with_groups[] == [],daikon.inv.unary.sequence.OneOfSequence,(return.shared_with_groups[..]),pm.expect([[]].some(value => pm.expect(return_shared_with_groups_array).to.deep.equal(value).that)).to.be.true,/projects&/projects&post&201():::EXIT
post+projects,ssh_url_to_repo,return.path_with_namespace is a substring of return.ssh_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.ssh_url_to_repo, return.path_with_namespace)",pm.expect(return_ssh_url_to_repo.includes(return_path_with_namespace)).to.be.true,/projects&/projects&post&201():::EXIT
post+projects,statistics,return.statistics == null,daikon.inv.unary.scalar.OneOfScalar,(return.statistics),pm.expect(return_statistics).to.be.null,/projects&/projects&post&201():::EXIT
post+projects,tag_list,size(input.tag_list[]) == size(return.tag_list[]),daikon.inv.binary.twoScalar.IntEqual,"(size(input.tag_list[..]), size(return.tag_list[..]))",pm.expect(input_tag_list_size_array).to.eql(return_tag_list_size_array),/projects&/projects&post&201():::EXIT
post+projects,visibility,"input.visibility == return.visibility
return.visibility one of { ""internal"", ""private"", ""public"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.visibility, return.visibility)
(return.visibility)","pm.expect(input_visibility).to.eql(return_visibility)
pm.expect([""internal"", ""private"", ""public""].includes(return_visibility)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,web_url,"return.web_url is a substring of return.readme_url
return.path_with_namespace is a substring of return.web_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.web_url, return.readme_url)
(return.web_url, return.path_with_namespace)","pm.expect(return_readme_url.includes(return_web_url)).to.be.true
pm.expect(return_web_url.includes(return_path_with_namespace)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects_{id}_repository_commits,author_email,input.author_email == return.author_email,daikon.inv.binary.twoString.StringEqual,"(input.author_email, return.author_email)",pm.expect(input_author_email).to.eql(return_author_email),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
post+projects_{id}_repository_commits,author_name,input.author_name == return.author_name,daikon.inv.binary.twoString.StringEqual,"(input.author_name, return.author_name)",pm.expect(input_author_name).to.eql(return_author_name),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
post+projects_{id}_repository_commits,authored_date,"return.authored_date == return.committed_date
return.authored_date == return.created_at
LENGTH(return.authored_date)==29
return.authored_date is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.authored_date, return.committed_date)
(return.authored_date, return.created_at)
(return.authored_date)
(return.authored_date)","pm.expect(return_authored_date).to.eql(return_committed_date)
pm.expect(return_authored_date).to.eql(return_created_at)
pm.expect(return_authored_date).to.have.length(29)
pm.expect(return_authored_date).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT"
post+projects_{id}_repository_commits,committer_email,return.committer_email is Email,daikon.inv.unary.string.IsEmail,(return.committer_email),"pm.expect(return_committer_email).to.match(/^(?:[A-Za-z0-9!#$%&'*+/=?^_`{|}~-]+(?:\.[A-Za-z0-9!#$%&'*+/=?^_`{|}~-]+)*|""(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])*"")@(?:(?:[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?\.)+[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?|\[(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9]^[0-9]?|[A-Za-z0-9-]*[A-Za-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\])$/)",/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
post+projects_{id}_repository_commits,id,"return.id == return.last_pipeline.sha
LENGTH(return.id)==40
return.short_id is a substring of return.id
return.id is a substring of return.web_url","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.id, return.last_pipeline.sha)
(return.id)
(return.id, return.short_id)
(return.id, return.web_url)","pm.expect(return_id).to.eql(return_last_pipeline_sha)
pm.expect(return_id).to.have.length(40)
pm.expect(return_id.includes(return_short_id)).to.be.true
pm.expect(return_web_url.includes(return_id)).to.be.true","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT"
post+projects_{id}_repository_commits,last_pipeline.ref,input.branch == return.last_pipeline.ref,daikon.inv.binary.twoString.StringEqual,"(input.branch, return.last_pipeline.ref)",pm.expect(input_branch).to.eql(return_last_pipeline_ref),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
post+projects_{id}_repository_commits,last_pipeline.sha,"LENGTH(return.last_pipeline.sha)==40
return.last_pipeline.sha is a substring of return.web_url","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.last_pipeline.sha)
(return.last_pipeline.sha, return.web_url)","pm.expect(return_last_pipeline_sha).to.have.length(40)
pm.expect(return_web_url.includes(return_last_pipeline_sha)).to.be.true","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT"
post+projects_{id}_repository_commits,last_pipeline.status,return.last_pipeline.status == return.status,daikon.inv.binary.twoString.StringEqual,"(return.last_pipeline.status, return.status)",pm.expect(return_last_pipeline_status).to.eql(return_status),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
post+projects_{id}_repository_commits,message,input.commit_message == return.message,daikon.inv.binary.twoString.StringEqual,"(input.commit_message, return.message)",pm.expect(input_commit_message).to.eql(return_message),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
post+projects_{id}_repository_commits,parent_ids,"size(input.actions[]) == size(return.parent_ids[])
size(input.actions[]) == size(return.parent_ids[])
All the elements of return.parent_ids[] have LENGTH=40
input.start_sha in return.parent_ids[]","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.stringsequence.SequenceFixedLengthString
daikon.inv.binary.sequenceString.MemberString","(size(input.actions[..]), size(return.parent_ids[..]))
(size(input.actions[..]), size(return.parent_ids[..]))
(return.parent_ids[..])
(input.start_sha, return.parent_ids[..])","pm.expect(input_actions_size_array).to.eql(return_parent_ids_size_array)
pm.expect(input_actions_size_array).to.eql(return_parent_ids_size_array)
pm.expect(return_parent_ids_array.every(element => element.length === 40)).to.be.true
pm.expect(return_parent_ids_array.includes(input_start_sha)).to.be.true","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT"
post+projects_{id}_repository_commits,short_id,"LENGTH(return.short_id)==8
return.short_id is a substring of return.last_pipeline.sha","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.short_id)
(return.short_id, return.last_pipeline.sha)","pm.expect(return_short_id).to.have.length(8)
pm.expect(return_last_pipeline_sha.includes(return_short_id)).to.be.true","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT"
post+projects_{id}_repository_commits,stats.additions,"return.stats.additions <= return.stats.total
return.stats.additions <= size(input.actions[])","daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.stats.additions, return.stats.total)
(return.stats.additions, size(input.actions[..]))","pm.expect(return_stats_additions).to.be.lte(return_stats_total)
pm.expect(return_stats_additions).to.be.lte(input_actions_size_array)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT"
post+projects_{id}_repository_commits,stats.deletions,"return.stats.deletions >= 0
return.stats.deletions <= return.stats.total","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntLessEqual","(return.stats.deletions)
(return.stats.deletions, return.stats.total)","pm.expect(return_stats_deletions).to.be.at.least(0)
pm.expect(return_stats_deletions).to.be.lte(return_stats_total)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT"
post+projects_{id}_repository_commits,stats.total,return.stats.total >= 0,daikon.inv.unary.scalar.LowerBound,(return.stats.total),pm.expect(return_stats_total).to.be.at.least(0),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
post+projects_{id}_repository_commits,title,input.commit_message == return.title,daikon.inv.binary.twoString.StringEqual,"(input.commit_message, return.title)",pm.expect(input_commit_message).to.eql(return_title),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
post+projects_{id}_statuses_{sha},allow_failure,return.allow_failure == false,daikon.inv.unary.scalar.OneOfScalar,(return.allow_failure),pm.expect(return_allow_failure).to.eql(false),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
post+projects_{id}_statuses_{sha},author.avatar_url,"LENGTH(return.author.avatar_url)==113
return.author.avatar_url is Url","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.author.avatar_url)
(return.author.avatar_url)","pm.expect(return_author_avatar_url).to.have.length(113)
pm.expect(return_author_avatar_url).to.match(/^(?:(?:https?|ftp):\/\/)(?:\S+(?::\S*)?@)?(?:(?!10(?:\.\d{1,3}){3})(?!127(?:\.\d{1,3}){3})(?!169\.254(?:\.\d{1,3}){2})(?!192\.168(?:\.\d{1,3}){2})(?!172\.(?:1[6-9]|2\d|3[0-1])(?:\.\d{1,3}){2})(?:[1-9]\d?|1\d\d|2[01]\d|22[0-3])(?:\.(?:1?\d{1,2}|2[0-4]\d|25[0-5])){2}(?:\.(?:[1-9]\d?|1\d\d|2[0-4]\d|25[0-4]))|(?:(?:[\w\u00a1-\uffff0-9]+-?)*[\w\u00a1-\uffff0-9]+)(?:\.(?:[\w\u00a1-\uffff0-9]+-)*[\w\u00a1-\uffff0-9]+)*(?:\.(?:[a-zA-Z\u00a1-\uffff]{2,})))(?::\d{2,5})?(?:\/[^\s]*)?$/)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT"
post+projects_{id}_statuses_{sha},author.state,"return.author.state == ""active""
LENGTH(return.author.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.state)
(return.author.state)","pm.expect([""active""].includes(return_author_state)).to.be.true
pm.expect(return_author_state).to.have.length(6)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT"
post+projects_{id}_statuses_{sha},author.web_url,return.author.username is a substring of return.author.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.author.web_url, return.author.username)",pm.expect(return_author_web_url.includes(return_author_username)).to.be.true,/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
post+projects_{id}_statuses_{sha},coverage,return.coverage is Numeric,daikon.inv.unary.string.IsNumeric,(return.coverage),"pm.expect(return_coverage).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
post+projects_{id}_statuses_{sha},created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT"
post+projects_{id}_statuses_{sha},description,input.description == return.description,daikon.inv.binary.twoString.StringEqual,"(input.description, return.description)",pm.expect(input_description).to.eql(return_description),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
post+projects_{id}_statuses_{sha},finished_at,"LENGTH(return.finished_at)==24
return.finished_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.finished_at)
(return.finished_at)","pm.expect(return_finished_at).to.have.length(24)
pm.expect(return_finished_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT"
post+projects_{id}_statuses_{sha},id,return.id is Numeric,daikon.inv.unary.string.IsNumeric,(return.id),"pm.expect(return_id).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
post+projects_{id}_statuses_{sha},name,input.name == return.name,daikon.inv.binary.twoString.StringEqual,"(input.name, return.name)",pm.expect(input_name).to.eql(return_name),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
post+projects_{id}_statuses_{sha},ref,input.ref == return.ref,daikon.inv.binary.twoString.StringEqual,"(input.ref, return.ref)",pm.expect(input_ref).to.eql(return_ref),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
post+projects_{id}_statuses_{sha},sha,"LENGTH(return.sha)==40
input.sha is a substring of return.sha","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.sha)
(input.sha, return.sha)","pm.expect(return_sha).to.have.length(40)
pm.expect(return_sha.includes(input_sha)).to.be.true","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT"
post+projects_{id}_statuses_{sha},started_at,"LENGTH(return.started_at)==24
return.started_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.started_at)
(return.started_at)","pm.expect(return_started_at).to.have.length(24)
pm.expect(return_started_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT"
post+projects_{id}_statuses_{sha},status,input.state == return.status,daikon.inv.binary.twoString.StringEqual,"(input.state, return.status)",pm.expect(input_state).to.eql(return_status),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
post+projects_{id}_statuses_{sha},target_url,input.target_url == return.target_url,daikon.inv.binary.twoString.StringEqual,"(input.target_url, return.target_url)",pm.expect(input_target_url).to.eql(return_target_url),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
