endpoint,group,invariant,invariantType,variables,pptname,tp
post+projects_{id}_repository_commits,stats.additions,"return.stats.additions one of { 0, 1 }
return.stats.additions <= return.stats.total
return.stats.additions <= size(input.actions[])","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.stats.additions)
(return.stats.additions, return.stats.total)
(return.stats.additions, size(input.actions[..]))","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",0.6666666666666666
post+projects_{id}_repository_commits,stats.deletions,"return.stats.deletions >= 0
return.stats.deletions <= return.stats.total","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntLessEqual","(return.stats.deletions)
(return.stats.deletions, return.stats.total)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",1.0
post+projects_{id}_repository_commits,stats.total,return.stats.total >= 0,daikon.inv.unary.scalar.LowerBound,(return.stats.total),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,status,"return.status == ""failed""
LENGTH(return.status)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.status)
(return.status)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",0.0
post+projects_{id}_repository_commits,title,input.commit_message == return.title,daikon.inv.binary.twoString.StringEqual,"(input.commit_message, return.title)",/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,web_url,"return.id is a substring of return.web_url
return.last_pipeline.sha is a substring of return.web_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.id, return.web_url)
(return.last_pipeline.sha, return.web_url)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},allow_failure,return.allow_failure == false,daikon.inv.unary.scalar.OneOfScalar,(return.allow_failure),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},author.avatar_url,"return.author.avatar_url == ""https://www.gravatar.com/avatar/258d8dc916db8cea2cafb6c3cd0cb0246efe061421dbd83ec3a350428cabda4f?s=80&d=identicon""
LENGTH(return.author.avatar_url)==113
return.author.avatar_url is Url","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.author.avatar_url)
(return.author.avatar_url)
(return.author.avatar_url)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",0.3333333333333333
post+projects_{id}_statuses_{sha},author.id,return.author.id == 1,daikon.inv.unary.scalar.OneOfScalar,(return.author.id),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,0.0
post+projects_{id}_statuses_{sha},author.name,"return.author.name == ""Administrator""
LENGTH(return.author.name)==13","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.name)
(return.author.name)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",0.0
post+projects_{id}_statuses_{sha},author.state,"return.author.state == ""active""
LENGTH(return.author.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.state)
(return.author.state)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},author.username,"return.author.username == ""root""
LENGTH(return.author.username)==4","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.username)
(return.author.username)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",0.0
post+projects_{id}_statuses_{sha},author.web_url,"return.author.web_url == ""http://localhost:30000/root""
LENGTH(return.author.web_url)==27
return.author.username is a substring of return.author.web_url","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.author.web_url)
(return.author.web_url)
(return.author.web_url, return.author.username)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",0.3333333333333333
post+projects_{id}_statuses_{sha},coverage,return.coverage is Numeric,daikon.inv.unary.string.IsNumeric,(return.coverage),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},description,input.description == return.description,daikon.inv.binary.twoString.StringEqual,"(input.description, return.description)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},finished_at,"LENGTH(return.finished_at)==24
return.finished_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.finished_at)
(return.finished_at)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},id,"LENGTH(return.id)==3
return.id is Numeric","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsNumeric","(return.id)
(return.id)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",0.5
post+projects_{id}_statuses_{sha},name,input.name == return.name,daikon.inv.binary.twoString.StringEqual,"(input.name, return.name)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},ref,input.ref == return.ref,daikon.inv.binary.twoString.StringEqual,"(input.ref, return.ref)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},sha,"LENGTH(return.sha)==40
input.sha is a substring of return.sha","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.sha)
(input.sha, return.sha)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},started_at,"LENGTH(return.started_at)==24
return.started_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.started_at)
(return.started_at)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},status,input.state == return.status,daikon.inv.binary.twoString.StringEqual,"(input.state, return.status)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},target_url,input.target_url == return.target_url,daikon.inv.binary.twoString.StringEqual,"(input.target_url, return.target_url)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
