operation,response resource,attribute,group,description,tp,verification script,status,script confirmation,revised script,revised executable script,revised status,TP
get-/youtube/v3/videos,GeoPoint,latitude,items.recordingDetails.location.latitude,"Latitude in degrees, schema: {""type"": ""number"", ""format"": ""double""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for video in items:
            recording_details = video.get(""recordingDetails"", {})
            location = recording_details.get(""location"", {})
            latitude = location.get(""latitude"", None)
            
            if latitude is None:
                return 0  # Insufficient information to verify the constraint
            
            if not isinstance(latitude, (int, float)):
                return -1  # Constraint not satisfied: latitude must be a number
            
        return 1  # Constraint satisfied for all items
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,cbfcRating,items.contentDetails.contentRating.cbfcRating,The video's Central Board of Film Certification (CBFC - India,1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [""cbfcUnspecified"", ""cbfcU"", ""cbfcUA"", ""cbfcA"", ""cbfcS"", ""cbfcUnrated""]
        items = latest_response.get(""items"", [])
        
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            cbfc_rating = content_rating.get(""cbfcRating"")
            
            if cbfc_rating is None:
                return 0  # Attribute does not exist
            
            if cbfc_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,cbfcRating,items.contentDetails.contentRating.cbfcRating,"The video's Central Board of Film Certification (CBFC - India) rating. schema: {""enum"": [""cbfcUnspecified"", ""cbfcU"", ""cbfcUA"", ""cbfcA"", ""cbfcS"", ""cbfcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoContentDetails,caption,items.contentDetails.caption,"The value of captions indicates whether the video has captions or not, schema: {""type"": ""string"", ""enum"": [""true"", ""false""]}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for video in items:
            content_details = video.get('contentDetails', {})
            caption = content_details.get('caption')
            if caption is None:
                return 0  # Attribute does not exist
            if caption not in [""true"", ""false""]:
                return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mdaRating,items.contentDetails.contentRating.mdaRating,The video's rating from Singapore's Media Development Authority (MDA,1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed enum values for mdaRating
        allowed_mda_ratings = [
            ""mdaUnspecified"", ""mdaG"", ""mdaPg"", ""mdaPg13"", 
            ""mdaNc16"", ""mdaM18"", ""mdaR21"", ""mdaUnrated""
        ]
        
        # Iterate over each video item to check the mdaRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            mda_rating = content_rating.get('mdaRating')
            
            # Check if mdaRating exists
            if mda_rating is None:
                return 0  # Insufficient information to verify
            
            # Check if mdaRating is within the allowed enum values
            if mda_rating not in allowed_mda_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mdaRating,items.contentDetails.contentRating.mdaRating,"The video's rating from Singapore's Media Development Authority (MDA) and, specifically, it's Board of Film Censors (BFC). schema: {""enum"": [""mdaUnspecified"", ""mdaG"", ""mdaPg"", ""mdaPg13"", ""mdaNc16"", ""mdaM18"", ""mdaR21"", ""mdaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,nfrcRating,items.contentDetails.contentRating.nfrcRating,"The video's rating from the Bulgarian National Film Center, schema: {""type"": ""string"", ""enum"": [""nfrcUnspecified"", ""nfrcA"", ""nfrcB"", ""nfrcC"", ""nfrcD"", ""nfrcX"", ""nfrcUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [""nfrcUnspecified"", ""nfrcA"", ""nfrcB"", ""nfrcC"", ""nfrcD"", ""nfrcX"", ""nfrcUnrated""]
        items = latest_response.get(""items"", [])
        
        for item in items:
            nfrc_rating = item.get(""contentDetails"", {}).get(""contentRating"", {}).get(""nfrcRating"")
            if nfrc_rating is None:
                return 0  # Attribute does not exist
            if nfrc_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nfrcRating,items.contentDetails.contentRating.nfrcRating,"The video's rating from the Bulgarian National Film Center. schema: {""enum"": [""nfrcUnspecified"", ""nfrcA"", ""nfrcB"", ""nfrcC"", ""nfrcD"", ""nfrcX"", ""nfrcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoFileDetailsVideoStream,rotation,items.fileDetails.videoStreams.rotation,"The amount that YouTube needs to rotate the original source content to properly display the video, schema: {""type"": ""string"", ""enum"": [""none"", ""clockwise"", ""upsideDown"", ""counterClockwise"", ""other""]}",1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get(""items"", [])
        
        # Iterate over each video item
        for video in video_items:
            # Extract file details
            file_details = video.get(""fileDetails"", {})
            # Extract video streams
            video_streams = file_details.get(""videoStreams"", [])
            
            # Iterate over each video stream
            for stream in video_streams:
                # Get the rotation value
                rotation = stream.get(""rotation"")
                
                # Check if rotation is one of the allowed values
                if rotation not in [""none"", ""clockwise"", ""upsideDown"", ""counterClockwise"", ""other""]:
                    return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,moctwRating,items.contentDetails.contentRating.moctwRating,The video's rating from Taiwan's Ministry of Culture (文化部,1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get(""items"", [])
        
        # Define the allowed enum values for moctwRating
        allowed_ratings = [
            ""moctwUnspecified"", ""moctwG"", ""moctwP"", ""moctwPg"", 
            ""moctwR"", ""moctwUnrated"", ""moctwR12"", ""moctwR15""
        ]
        
        # Iterate over each video item to check the moctwRating
        for video in video_items:
            content_details = video.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            moctw_rating = content_rating.get(""moctwRating"")
            
            # If moctwRating is not present, return 0
            if moctw_rating is None:
                return 0
            
            # Check if the moctwRating is within the allowed enum values
            if moctw_rating not in allowed_ratings:
                return -1
        
        # If all moctwRatings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any unexpected error, return -1
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,moctwRating,items.contentDetails.contentRating.moctwRating,"The video's rating from Taiwan's Ministry of Culture (文化部). schema: {""enum"": [""moctwUnspecified"", ""moctwG"", ""moctwP"", ""moctwPg"", ""moctwR"", ""moctwUnrated"", ""moctwR12"", ""moctwR15""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,rteRating,items.contentDetails.contentRating.rteRating,"The video's rating from Ireland's Raidió Teilifís Éireann, schema: {""type"": ""string"", ""enum"": [""rteUnspecified"", ""rteGa"", ""rteCh"", ""rtePs"", ""rteMa"", ""rteUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            rte_rating = content_rating.get(""rteRating"", None)
            
            if rte_rating is None:
                return 0  # Attribute does not exist
            
            if rte_rating not in [""rteUnspecified"", ""rteGa"", ""rteCh"", ""rtePs"", ""rteMa"", ""rteUnrated""]:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,rteRating,items.contentDetails.contentRating.rteRating,"The video's rating from Ireland's Raidió Teilifís Éireann. schema: {""enum"": [""rteUnspecified"", ""rteGa"", ""rteCh"", ""rtePs"", ""rteMa"", ""rteUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoFileDetailsVideoStream,vendor,items.fileDetails.videoStreams.vendor,"A value that uniquely identifies a video vendor. Typically, the value is a four-letter vendor code",0,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for video in items:
            file_details = video.get(""fileDetails"", {})
            audio_streams = file_details.get(""audioStreams"", [])
            for stream in audio_streams:
                vendor = stream.get(""vendor"")
                if vendor is None:
                    return 0  # Attribute does not exist
                if not isinstance(vendor, str) or len(vendor) != 4:
                    return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,0
get-/youtube/v3/videos,ContentRating,cceRating,items.contentDetails.contentRating.cceRating,"The video's rating from Portugal's Comissão de Classificação de Espect´culos, schema: {""type"": ""string"", ""enum"": [""cceUnspecified"", ""cceM4"", ""cceM6"", ""cceM12"", ""cceM16"", ""cceM18"", ""cceUnrated"", ""cceM14""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [""cceUnspecified"", ""cceM4"", ""cceM6"", ""cceM12"", ""cceM16"", ""cceM18"", ""cceUnrated"", ""cceM14""]
        items = latest_response.get(""items"", [])
        
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            cce_rating = content_rating.get(""cceRating"")
            
            if cce_rating is None:
                return 0  # Attribute does not exist
            
            if cce_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,cceRating,items.contentDetails.contentRating.cceRating,"The video's rating from Portugal's Comissão de Classificação de Espect´culos. schema: {""enum"": [""cceUnspecified"", ""cceM4"", ""cceM6"", ""cceM12"", ""cceM16"", ""cceM18"", ""cceUnrated"", ""cceM14""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,smaisRating,items.contentDetails.contentRating.smaisRating,"The video's rating in Iceland, schema: {""type"": ""string"", ""enum"": [""smaisUnspecified"", ""smaisL"", ""smais7"", ""smais12"", ""smais14"", ""smais16"", ""smais18"", ""smaisUnrated""]}",1,"def verify_latest_response(latest_response):
    valid_ratings = [
        ""smaisUnspecified"", ""smaisL"", ""smais7"", ""smais12"", 
        ""smais14"", ""smais16"", ""smais18"", ""smaisUnrated""
    ]
    
    try:
        items = latest_response.get(""items"", [])
        for item in items:
            smais_rating = item.get(""contentDetails"", {}).get(""contentRating"", {}).get(""smaisRating"")
            if smais_rating is None:
                return 0
            if smais_rating not in valid_ratings:
                return -1
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,smaisRating,items.contentDetails.contentRating.smaisRating,"The video's rating in Iceland. schema: {""enum"": [""smaisUnspecified"", ""smaisL"", ""smais7"", ""smais12"", ""smais14"", ""smais16"", ""smais18"", ""smaisUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,grfilmRating,items.contentDetails.contentRating.grfilmRating,"The video's rating in Greece, schema: {""type"": ""string"", ""enum"": [""grfilmUnspecified"", ""grfilmK"", ""grfilmE"", ""grfilmK12"", ""grfilmK13"", ""grfilmK15"", ""grfilmK17"", ""grfilmK18"", ""grfilmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""grfilmUnspecified"", ""grfilmK"", ""grfilmE"", ""grfilmK12"", 
            ""grfilmK13"", ""grfilmK15"", ""grfilmK17"", ""grfilmK18"", ""grfilmUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            grfilm_rating = content_rating.get(""grfilmRating"")
            
            if grfilm_rating is None:
                return 0
            
            if grfilm_rating not in valid_ratings:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,grfilmRating,items.contentDetails.contentRating.grfilmRating,"The video's rating in Greece. schema: {""enum"": [""grfilmUnspecified"", ""grfilmK"", ""grfilmE"", ""grfilmK12"", ""grfilmK13"", ""grfilmK15"", ""grfilmK17"", ""grfilmK18"", ""grfilmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,skfilmRating,items.contentDetails.contentRating.skfilmRating,"The video's rating in Slovakia, schema: {""type"": ""string"", ""enum"": [""skfilmUnspecified"", ""skfilmG"", ""skfilmP2"", ""skfilmP5"", ""skfilmP8"", ""skfilmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [""skfilmUnspecified"", ""skfilmG"", ""skfilmP2"", ""skfilmP5"", ""skfilmP8"", ""skfilmUnrated""]
        items = latest_response.get(""items"", [])
        
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            skfilm_rating = content_rating.get(""skfilmRating"")
            
            if skfilm_rating is None:
                return 0  # Attribute does not exist
            
            if skfilm_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,skfilmRating,items.contentDetails.contentRating.skfilmRating,"The video's rating in Slovakia. schema: {""enum"": [""skfilmUnspecified"", ""skfilmG"", ""skfilmP2"", ""skfilmP5"", ""skfilmP8"", ""skfilmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoLiveStreamingDetails,actualStartTime,items.liveStreamingDetails.actualStartTime,"The time that the broadcast actually started. This value will not be available until the broadcast begins, schema: {""type"": ""string"", ""format"": ""date-time""}",1,"from datetime import datetime

def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for item in items:
            live_streaming_details = item.get('liveStreamingDetails', {})
            actual_start_time = live_streaming_details.get('actualStartTime', None)
            
            if actual_start_time is None:
                return 0  # The attribute does not exist, insufficient information to verify
            
            # Check if actualStartTime is a valid date-time string
            try:
                datetime.fromisoformat(actual_start_time.replace('Z', '+00:00'))
            except ValueError:
                return -1  # The format is incorrect
        
        return 1  # All constraints are satisfied
    except Exception as e:
        return -1  # An error occurred, indicating a failure in constraint satisfaction
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fcoRating,items.contentDetails.contentRating.fcoRating,"The video's rating from Hong Kong's Office for Film, Newspaper and Article Administration, schema: {""type"": ""string"", ""enum"": [""fcoUnspecified"", ""fcoI"", ""fcoIia"", ""fcoIib"", ""fcoIi"", ""fcoIii"", ""fcoUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed enum values for fcoRating
        allowed_fco_ratings = [
            ""fcoUnspecified"", ""fcoI"", ""fcoIia"", ""fcoIib"", ""fcoIi"", ""fcoIii"", ""fcoUnrated""
        ]
        
        # Iterate over each video item to check the fcoRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            fco_rating = content_rating.get('fcoRating')
            
            # If fcoRating is not present, return 0
            if fco_rating is None:
                return 0
            
            # Check if fcoRating is within the allowed enum values
            if fco_rating not in allowed_fco_ratings:
                return -1
        
        # If all fcoRatings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any unexpected error, return -1
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fcoRating,items.contentDetails.contentRating.fcoRating,"The video's rating from Hong Kong's Office for Film, Newspaper and Article Administration. schema: {""enum"": [""fcoUnspecified"", ""fcoI"", ""fcoIia"", ""fcoIib"", ""fcoIi"", ""fcoIii"", ""fcoUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoTopicDetails,topicIds,items.topicDetails.topicIds,"A list of Freebase topic IDs that are centrally associated with the video. These are topics that are centrally featured in the video, and it can be said that the video is mainly about each of these. You can retrieve information about each topic using the < a href=""http://wiki.freebase.com/wiki/Topic_API"">Freebase Topic API",1,"def verify_latest_response(latest_response):
    try:
        # Check if 'items' is in the response
        if 'items' not in latest_response:
            return 0
        
        # Iterate over each video item
        for video in latest_response['items']:
            # Check if 'topicDetails' is in the video
            if 'topicDetails' not in video:
                return 0
            
            # Check if 'topicIds' is in the topicDetails
            if 'topicIds' not in video['topicDetails']:
                return 0
            
            # Check if 'topicIds' is a list
            topic_ids = video['topicDetails']['topicIds']
            if not isinstance(topic_ids, list):
                return -1
            
            # Check if each item in 'topicIds' is a string
            for topic_id in topic_ids:
                if not isinstance(topic_id, str):
                    return -1
        
        # If all checks pass
        return 1
    except Exception as e:
        # In case of any unexpected error
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,bfvcRating,items.contentDetails.contentRating.bfvcRating,"The video's rating from Thailand's Board of Film and Video Censors, schema: {""type"": ""string"", ""enum"": [""bfvcUnspecified"", ""bfvcG"", ""bfvcE"", ""bfvc13"", ""bfvc15"", ""bfvc18"", ""bfvc20"", ""bfvcB"", ""bfvcUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""bfvcUnspecified"", ""bfvcG"", ""bfvcE"", ""bfvc13"", 
            ""bfvc15"", ""bfvc18"", ""bfvc20"", ""bfvcB"", ""bfvcUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            bfvc_rating = content_rating.get(""bfvcRating"")
            
            if bfvc_rating is None:
                return 0  # Attribute does not exist
            
            if bfvc_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,bfvcRating,items.contentDetails.contentRating.bfvcRating,"The video's rating from Thailand's Board of Film and Video Censors. schema: {""enum"": [""bfvcUnspecified"", ""bfvcG"", ""bfvcE"", ""bfvc13"", ""bfvc15"", ""bfvc18"", ""bfvc20"", ""bfvcB"", ""bfvcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoFileDetailsVideoStream,bitrateBps,items.fileDetails.videoStreams.bitrateBps,"The video stream's bitrate, in bits per second, schema: {""type"": ""string"", ""format"": ""uint64""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for video in items:
            file_details = video.get(""fileDetails"", {})
            bitrate_bps = file_details.get(""bitrateBps"", None)
            
            if bitrate_bps is None:
                return 0  # Attribute does not exist
            
            # Check if bitrateBps is a string representation of a uint64
            if not isinstance(bitrate_bps, str):
                return -1  # Not a string
            
            try:
                bitrate_value = int(bitrate_bps)
                if bitrate_value < 0 or bitrate_value > 2**64 - 1:
                    return -1  # Not within uint64 range
            except ValueError:
                return -1  # Not a valid integer string

        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # An error occurred during verification
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,lsfRating,items.contentDetails.contentRating.lsfRating,"The video's rating from Indonesia's Lembaga Sensor Film, schema: {""type"": ""string"", ""enum"": [""lsfUnspecified"", ""lsfSu"", ""lsfA"", ""lsfBo"", ""lsf13"", ""lsfR"", ""lsf17"", ""lsfD"", ""lsf21"", ""lsfUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""lsfUnspecified"", ""lsfSu"", ""lsfA"", ""lsfBo"", ""lsf13"", 
            ""lsfR"", ""lsf17"", ""lsfD"", ""lsf21"", ""lsfUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            lsf_rating = content_rating.get(""lsfRating"")
            
            if lsf_rating is None:
                return 0
            
            if lsf_rating not in valid_ratings:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,lsfRating,items.contentDetails.contentRating.lsfRating,"The video's rating from Indonesia's Lembaga Sensor Film. schema: {""enum"": [""lsfUnspecified"", ""lsfSu"", ""lsfA"", ""lsfBo"", ""lsf13"", ""lsfR"", ""lsf17"", ""lsfD"", ""lsf21"", ""lsfUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoContentDetails,hasCustomThumbnail,items.contentDetails.hasCustomThumbnail,Indicates whether the video uploader has provided a custom thumbnail image for the video. This property is only visible to the video uploader,0,"def verify_latest_response(latest_response):
    try:
        # Check if 'items' is in the response and is a list
        if 'items' not in latest_response or not isinstance(latest_response['items'], list):
            return 0
        
        for video in latest_response['items']:
            # Check if 'contentDetails' is in the video object
            if 'contentDetails' not in video:
                return 0
            
            # Check if 'hasCustomThumbnail' is in 'contentDetails' and is a boolean
            if 'hasCustomThumbnail' not in video['contentDetails']:
                return 0
            if not isinstance(video['contentDetails']['hasCustomThumbnail'], bool):
                return -1
        
        # If all checks pass
        return 1
    except Exception as e:
        # If any exception occurs, return -1 indicating failure
        return -1
",unknown,,,,,0
get-/youtube/v3/videos,ContentRating,acbRating,items.contentDetails.contentRating.acbRating,"The video's Australian Classification Board (ACB) or Australian Communications and Media Authority (ACMA) rating. ACMA ratings are used to classify children's television programming. schema: {""enum"": [""acbUnspecified"", ""acbE"", ""acbP"", ""acbC"", ""acbG"", ""acbPg"", ""acbM"", ""acbMa15plus"", ""acbR18plus"", ""acbUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,agcomRating,items.contentDetails.contentRating.agcomRating,"The video's rating from Italy's Autorità per le Garanzie nelle Comunicazioni (AGCOM). schema: {""enum"": [""agcomUnspecified"", ""agcomT"", ""agcomVm14"", ""agcomVm18"", ""agcomUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,anatelRating,items.contentDetails.contentRating.anatelRating,"The video's Anatel (Asociación Nacional de Televisión) rating for Chilean television. schema: {""enum"": [""anatelUnspecified"", ""anatelF"", ""anatelI"", ""anatelI7"", ""anatelI10"", ""anatelI12"", ""anatelR"", ""anatelA"", ""anatelUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,bbfcRating,items.contentDetails.contentRating.bbfcRating,"The video's British Board of Film Classification (BBFC) rating. schema: {""enum"": [""bbfcUnspecified"", ""bbfcU"", ""bbfcPg"", ""bbfc12a"", ""bbfc12"", ""bbfc15"", ""bbfc18"", ""bbfcR18"", ""bbfcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,bfvcRating,items.contentDetails.contentRating.bfvcRating,"The video's rating from Thailand's Board of Film and Video Censors, schema: {""type"": ""string"", ""enum"": [""bfvcUnspecified"", ""bfvcG"", ""bfvcE"", ""bfvc13"", ""bfvc15"", ""bfvc18"", ""bfvc20"", ""bfvcB"", ""bfvcUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""bfvcUnspecified"", ""bfvcG"", ""bfvcE"", ""bfvc13"", 
            ""bfvc15"", ""bfvc18"", ""bfvc20"", ""bfvcB"", ""bfvcUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            bfvc_rating = content_rating.get(""bfvcRating"")
            
            if bfvc_rating is None:
                return 0  # Attribute does not exist
            
            if bfvc_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,bfvcRating,items.contentDetails.contentRating.bfvcRating,"The video's rating from Thailand's Board of Film and Video Censors. schema: {""enum"": [""bfvcUnspecified"", ""bfvcG"", ""bfvcE"", ""bfvc13"", ""bfvc15"", ""bfvc18"", ""bfvc20"", ""bfvcB"", ""bfvcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,bmukkRating,items.contentDetails.contentRating.bmukkRating,"The video's rating from the Austrian Board of Media Classification (Bundesministerium für Unterricht, Kunst und Kultur). schema: {""enum"": [""bmukkUnspecified"", ""bmukkAa"", ""bmukk6"", ""bmukk8"", ""bmukk10"", ""bmukk12"", ""bmukk14"", ""bmukk16"", ""bmukkUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,catvRating,items.contentDetails.contentRating.catvRating,Rating system for Canadian TV - Canadian TV Classification System The video's rating from the Canadian Radio-Television and Telecommunications Commission (CRTC,1,"def verify_latest_response(latest_response):
    try:
        # Define the allowed enum values for catvRating
        allowed_values = [
            ""catvUnspecified"", ""catvC"", ""catvC8"", ""catvG"", 
            ""catvPg"", ""catv14plus"", ""catv18plus"", ""catvUnrated"", ""catvE""
        ]
        
        # Check if 'items' key exists in the response
        if 'items' not in latest_response:
            return 0
        
        # Iterate over each video item in the response
        for video in latest_response['items']:
            # Check if 'contentDetails' and 'contentRating' keys exist
            if 'contentDetails' not in video or 'contentRating' not in video['contentDetails']:
                return 0
            
            # Get the catvRating value
            catv_rating = video['contentDetails']['contentRating'].get('catvRating')
            
            # Check if catvRating exists
            if catv_rating is None:
                return 0
            
            # Verify if the catvRating is within the allowed enum values
            if catv_rating not in allowed_values:
                return -1
        
        # If all checks pass
        return 1
    
    except Exception as e:
        # In case of any unexpected error
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,catvRating,items.contentDetails.contentRating.catvRating,"Rating system for Canadian TV - Canadian TV Classification System The video's rating from the Canadian Radio-Television and Telecommunications Commission (CRTC) for Canadian English-language broadcasts. For more information, see the Canadian Broadcast Standards Council website. schema: {""enum"": [""catvUnspecified"", ""catvC"", ""catvC8"", ""catvG"", ""catvPg"", ""catv14plus"", ""catv18plus"", ""catvUnrated"", ""catvE""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,catvfrRating,items.contentDetails.contentRating.catvfrRating,"The video's rating from the Canadian Radio-Television and Telecommunications Commission (CRTC) for Canadian French-language broadcasts. For more information, see the Canadian Broadcast Standards Council website. schema: {""enum"": [""catvfrUnspecified"", ""catvfrG"", ""catvfr8plus"", ""catvfr13plus"", ""catvfr16plus"", ""catvfr18plus"", ""catvfrUnrated"", ""catvfrE""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,cbfcRating,items.contentDetails.contentRating.cbfcRating,The video's Central Board of Film Certification (CBFC - India,1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [""cbfcUnspecified"", ""cbfcU"", ""cbfcUA"", ""cbfcA"", ""cbfcS"", ""cbfcUnrated""]
        items = latest_response.get(""items"", [])
        
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            cbfc_rating = content_rating.get(""cbfcRating"")
            
            if cbfc_rating is None:
                return 0  # Attribute does not exist
            
            if cbfc_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,cbfcRating,items.contentDetails.contentRating.cbfcRating,"The video's Central Board of Film Certification (CBFC - India) rating. schema: {""enum"": [""cbfcUnspecified"", ""cbfcU"", ""cbfcUA"", ""cbfcA"", ""cbfcS"", ""cbfcUnrated""], ""type"": ""string""}",1,,,,,,,1
