endpoint,group,invariant,invariantType,variables,postmanAssertion,pptname
get+groups_{id}_projects_shared,last_activity_at,"LENGTH(return.last_activity_at)==24
return.last_activity_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.last_activity_at)
(return.last_activity_at)","pm.expect(return_last_activity_at).to.have.length(24)
pm.expect(return_last_activity_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,merge_requests_access_level,"return.merge_requests_access_level one of { ""disabled"", ""enabled"", ""private"" }",daikon.inv.unary.string.OneOfString,(return.merge_requests_access_level),"pm.expect([""disabled"", ""enabled"", ""private""].includes(return_merge_requests_access_level)).to.be.true",/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,name,return.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(return_name)).to.be.true,/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,name_with_namespace,return.namespace.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name_with_namespace, return.namespace.name)",pm.expect(return_name_with_namespace.includes(return_namespace_name)).to.be.true,/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,namespace.full_path,return.namespace.full_path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.namespace.full_path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_namespace_full_path)).to.be.true,/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,namespace.id,"return.namespace.id >= 1
return.namespace.id >= size(return.shared_with_groups[])
return.namespace.id >= size(return.tag_list[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.namespace.id)
(return.namespace.id, size(return.shared_with_groups[..]))
(return.namespace.id, size(return.tag_list[..]))","pm.expect(return_namespace_id).to.be.at.least(1)
pm.expect(return_namespace_id).to.be.at.least(return_shared_with_groups_size_array)
pm.expect(return_namespace_id).to.be.at.least(return_tag_list_size_array)","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,namespace.kind,"return.namespace.kind one of { ""group"", ""user"" }",daikon.inv.unary.string.OneOfString,(return.namespace.kind),"pm.expect([""group"", ""user""].includes(return_namespace_kind)).to.be.true",/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,namespace.path,return.namespace.path is a substring of return.namespace.full_path,daikon.inv.binary.twoString.StdString$SubString,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_full_path.includes(return_namespace_path)).to.be.true,/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,only_allow_merge_if_all_discussions_are_resolved,"input.simple == return.only_allow_merge_if_all_discussions_are_resolved
return.only_allow_merge_if_all_discussions_are_resolved == return.only_allow_merge_if_pipeline_succeeds
return.only_allow_merge_if_all_discussions_are_resolved == false","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(input.simple, return.only_allow_merge_if_all_discussions_are_resolved)
(return.only_allow_merge_if_all_discussions_are_resolved, return.only_allow_merge_if_pipeline_succeeds)
(return.only_allow_merge_if_all_discussions_are_resolved)","pm.expect(input_simple).to.eql(return_only_allow_merge_if_all_discussions_are_resolved)
pm.expect(return_only_allow_merge_if_all_discussions_are_resolved).to.eql(return_only_allow_merge_if_pipeline_succeeds)
pm.expect(return_only_allow_merge_if_all_discussions_are_resolved).to.eql(false)","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,open_issues_count,"return.open_issues_count == 0
return.open_issues_count <= return.star_count
return.open_issues_count <= size(return.tag_list[])","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.open_issues_count)
(return.open_issues_count, return.star_count)
(return.open_issues_count, size(return.tag_list[..]))","pm.expect([0].includes(return_open_issues_count)).to.be.true
pm.expect(return_open_issues_count).to.be.lte(return_star_count)
pm.expect(return_open_issues_count).to.be.lte(return_tag_list_size_array)","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,path,return.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_path)).to.be.true,/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,path_with_namespace,"return.path_with_namespace is a substring of return.ssh_url_to_repo
return.path_with_namespace is a substring of return.web_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.path_with_namespace, return.ssh_url_to_repo)
(return.path_with_namespace, return.web_url)","pm.expect(return_ssh_url_to_repo.includes(return_path_with_namespace)).to.be.true
pm.expect(return_web_url.includes(return_path_with_namespace)).to.be.true","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,readme_url,return.web_url is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.readme_url, return.web_url)",pm.expect(return_readme_url.includes(return_web_url)).to.be.true,/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,repository_access_level,"return.repository_access_level one of { ""enabled"", ""private"" }
LENGTH(return.repository_access_level)==7","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.repository_access_level)
(return.repository_access_level)","pm.expect([""enabled"", ""private""].includes(return_repository_access_level)).to.be.true
pm.expect(return_repository_access_level).to.have.length(7)","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,repository_storage,"return.repository_storage == ""default""
LENGTH(return.repository_storage)==7","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.repository_storage)
(return.repository_storage)","pm.expect([""default""].includes(return_repository_storage)).to.be.true
pm.expect(return_repository_storage).to.have.length(7)","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,shared_with_groups,"size(return.shared_with_groups[]) == 1
input.per_page >= size(return.shared_with_groups[])
return.shared_with_groups[] elements == return.shared_with_groups[input.page -1]
return.shared_with_groups[] elements == return.shared_with_groups[return.open_issues_count]
size(return.shared_with_groups[]) >= size(return.tag_list[])","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.sequenceScalar.SeqIntEqual
daikon.inv.binary.sequenceScalar.SeqIntEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(size(return.shared_with_groups[..]))
(input.per_page, size(return.shared_with_groups[..]))
(return.shared_with_groups[..], return.shared_with_groups[input.page -1])
(return.shared_with_groups[..], return.shared_with_groups[return.open_issues_count])
(size(return.shared_with_groups[..]), size(return.tag_list[..]))","pm.expect([1].includes(return_shared_with_groups_size_array)).to.be.true
pm.expect(input_per_page).to.be.at.least(return_shared_with_groups_size_array)
pm.expect(return_shared_with_groups_array.every(element => element == return_shared_with_groups_input_page_minus_1)).to.be.true
pm.expect(return_shared_with_groups_array.every(element => element == return_shared_with_groups_return_open_issues_count)).to.be.true
pm.expect(return_shared_with_groups_size_array).to.be.at.least(return_tag_list_size_array)","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,shared_with_groups[input.page -1],"return.shared_with_groups[input.page -1] == return.shared_with_groups[return.open_issues_count]
return.shared_with_groups[input.page -1] has only one value","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(return.shared_with_groups[input.page -1], return.shared_with_groups[return.open_issues_count])
(return.shared_with_groups[input.page -1])","pm.expect(return_shared_with_groups_input_page_minus_1).to.eql(return_shared_with_groups_return_open_issues_count)
//","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,snippets_access_level,"return.snippets_access_level one of { ""disabled"", ""enabled"", ""private"" }",daikon.inv.unary.string.OneOfString,(return.snippets_access_level),"pm.expect([""disabled"", ""enabled"", ""private""].includes(return_snippets_access_level)).to.be.true",/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,star_count,"return.star_count one of { 0, 1, 2 }
input.per_page > return.star_count","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterThan","(return.star_count)
(input.per_page, return.star_count)","pm.expect([0, 1, 2].includes(return_star_count)).to.be.true
pm.expect(input_per_page).to.be.greaterThan(return_star_count)","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,suggestion_commit_message,"return.suggestion_commit_message == ""formlessly""",daikon.inv.unary.string.OneOfString,(return.suggestion_commit_message),"pm.expect([""formlessly""].includes(return_suggestion_commit_message)).to.be.true",/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_projects_shared,tag_list,"return.tag_list[] elements one of { ""approbative"", ""deep-fry"", ""functionally"" }
size(return.tag_list[]) one of { 0, 1 }","daikon.inv.unary.stringsequence.EltOneOfString
daikon.inv.unary.scalar.OneOfScalar","(return.tag_list[..])
(size(return.tag_list[..]))","pm.expect(return_tag_list_array.every(element => [""approbative"", ""deep-fry"", ""functionally""].includes(element))).to.be.true
pm.expect([0, 1, 0].includes(return_tag_list_size_array)).to.be.true","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,visibility,"input.visibility == return.visibility
return.visibility one of { ""private"", ""public"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.visibility, return.visibility)
(return.visibility)","pm.expect(input_visibility).to.eql(return_visibility)
pm.expect([""private"", ""public""].includes(return_visibility)).to.be.true","/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT"
get+groups_{id}_projects_shared,wiki_access_level,"return.wiki_access_level one of { ""disabled"", ""enabled"", ""private"" }",daikon.inv.unary.string.OneOfString,(return.wiki_access_level),"pm.expect([""disabled"", ""enabled"", ""private""].includes(return_wiki_access_level)).to.be.true",/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT
get+groups_{id}_subgroups,auto_devops_enabled,"return.auto_devops_enabled one of { ""false"", ""true"" }",daikon.inv.unary.string.OneOfString,(return.auto_devops_enabled),"pm.expect([""false"", ""true""].includes(return_auto_devops_enabled)).to.be.true",/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT"
get+groups_{id}_subgroups,default_branch_protection,"return.default_branch_protection one of { 0, 1, 2 }
return.default_branch_protection >= return.statistics.job_artifacts_size","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.default_branch_protection)
(return.default_branch_protection, return.statistics.job_artifacts_size)","pm.expect([0, 1, 2].includes(return_default_branch_protection)).to.be.true
pm.expect(return_default_branch_protection).to.be.at.least(return_statistics_job_artifacts_size)","/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT"
get+groups_{id}_subgroups,full_name,return.name is a substring of return.full_name,daikon.inv.binary.twoString.StdString$SubString,"(return.full_name, return.name)",pm.expect(return_full_name.includes(return_name)).to.be.true,/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,full_path,"return.path is a substring of return.full_path
return.full_path is a substring of return.web_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.full_path, return.path)
(return.full_path, return.web_url)","pm.expect(return_full_path.includes(return_path)).to.be.true
pm.expect(return_web_url.includes(return_full_path)).to.be.true","/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT"
get+groups_{id}_subgroups,id,input.id < return.id,daikon.inv.binary.twoScalar.IntLessThan,"(input.id, return.id)",pm.expect(input_id).to.be.lessThan(return_id),/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,input.skip_groups[statistics.job_artifacts_size],input.skip_groups[] elements == input.skip_groups[return.statistics.job_artifacts_size],daikon.inv.binary.sequenceScalar.SeqIntEqual,"(input.skip_groups[..], input.skip_groups[return.statistics.job_artifacts_size])",pm.expect(input_skip_groups_array.every(element => element == input_skip_groups_return_statistics_job_artifacts_size)).to.be.true,/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,parent_id,return.parent_id is Numeric,daikon.inv.unary.string.IsNumeric,(return.parent_id),"pm.expect(return_parent_id).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/)",/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,project_creation_level,"return.project_creation_level one of { ""developer"", ""maintainer"", ""noone"" }",daikon.inv.unary.string.OneOfString,(return.project_creation_level),"pm.expect([""developer"", ""maintainer"", ""noone""].includes(return_project_creation_level)).to.be.true",/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,statistics.job_artifacts_size,"return.statistics.job_artifacts_size == return.statistics.lfs_objects_size
return.statistics.job_artifacts_size == return.statistics.packages_size
return.statistics.job_artifacts_size == return.statistics.snippets_size
return.statistics.job_artifacts_size == 0
return.statistics.job_artifacts_size <= return.statistics.repository_size
return.statistics.job_artifacts_size <= return.statistics.storage_size
return.statistics.job_artifacts_size <= return.statistics.wiki_size
return.statistics.job_artifacts_size <= return.two_factor_grace_period","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.statistics.job_artifacts_size, return.statistics.lfs_objects_size)
(return.statistics.job_artifacts_size, return.statistics.packages_size)
(return.statistics.job_artifacts_size, return.statistics.snippets_size)
(return.statistics.job_artifacts_size)
(return.statistics.job_artifacts_size, return.statistics.repository_size)
(return.statistics.job_artifacts_size, return.statistics.storage_size)
(return.statistics.job_artifacts_size, return.statistics.wiki_size)
(return.statistics.job_artifacts_size, return.two_factor_grace_period)","pm.expect(return_statistics_job_artifacts_size).to.eql(return_statistics_lfs_objects_size)
pm.expect(return_statistics_job_artifacts_size).to.eql(return_statistics_packages_size)
pm.expect(return_statistics_job_artifacts_size).to.eql(return_statistics_snippets_size)
pm.expect([0].includes(return_statistics_job_artifacts_size)).to.be.true
pm.expect(return_statistics_job_artifacts_size).to.be.lte(return_statistics_repository_size)
pm.expect(return_statistics_job_artifacts_size).to.be.lte(return_statistics_storage_size)
pm.expect(return_statistics_job_artifacts_size).to.be.lte(return_statistics_wiki_size)
pm.expect(return_statistics_job_artifacts_size).to.be.lte(return_two_factor_grace_period)","/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT"
get+groups_{id}_subgroups,statistics.repository_size,"return.statistics.repository_size >= 0
return.statistics.repository_size <= return.statistics.storage_size
return.statistics.repository_size >= return.statistics.wiki_size","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.statistics.repository_size)
(return.statistics.repository_size, return.statistics.storage_size)
(return.statistics.repository_size, return.statistics.wiki_size)","pm.expect(return_statistics_repository_size).to.be.at.least(0)
pm.expect(return_statistics_repository_size).to.be.lte(return_statistics_storage_size)
pm.expect(return_statistics_repository_size).to.be.at.least(return_statistics_wiki_size)","/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT"
get+groups_{id}_subgroups,statistics.storage_size,"return.statistics.storage_size >= 0
return.statistics.storage_size >= return.statistics.wiki_size","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.statistics.storage_size)
(return.statistics.storage_size, return.statistics.wiki_size)","pm.expect(return_statistics_storage_size).to.be.at.least(0)
pm.expect(return_statistics_storage_size).to.be.at.least(return_statistics_wiki_size)","/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT"
get+groups_{id}_subgroups,statistics.wiki_size,return.statistics.wiki_size >= 0,daikon.inv.unary.scalar.LowerBound,(return.statistics.wiki_size),pm.expect(return_statistics_wiki_size).to.be.at.least(0),/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,subgroup_creation_level,"return.subgroup_creation_level one of { ""maintainer"", ""owner"" }",daikon.inv.unary.string.OneOfString,(return.subgroup_creation_level),"pm.expect([""maintainer"", ""owner""].includes(return_subgroup_creation_level)).to.be.true",/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,two_factor_grace_period,return.two_factor_grace_period >= 0,daikon.inv.unary.scalar.LowerBound,(return.two_factor_grace_period),pm.expect(return_two_factor_grace_period).to.be.at.least(0),/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
get+groups_{id}_subgroups,visibility,"return.visibility one of { ""internal"", ""private"" }",daikon.inv.unary.string.OneOfString,(return.visibility),"pm.expect([""internal"", ""private""].includes(return_visibility)).to.be.true",/groups/{id}/subgroups&/groups/{id}/subgroups&get&200():::EXIT
post+groups,auto_devops_enabled,"return.auto_devops_enabled one of { ""false"", ""true"" }",daikon.inv.unary.string.OneOfString,(return.auto_devops_enabled),"pm.expect([""false"", ""true""].includes(return_auto_devops_enabled)).to.be.true",/groups&/groups&post&201():::EXIT
post+groups,created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/groups&/groups&post&201():::EXIT
/groups&/groups&post&201():::EXIT"
post+groups,default_branch_protection,"return.default_branch_protection one of { 0, 1, 2 }",daikon.inv.unary.scalar.OneOfScalar,(return.default_branch_protection),"pm.expect([0, 1, 2].includes(return_default_branch_protection)).to.be.true",/groups&/groups&post&201():::EXIT
post+groups,description,input.description == return.description,daikon.inv.binary.twoString.StringEqual,"(input.description, return.description)",pm.expect(input_description).to.eql(return_description),/groups&/groups&post&201():::EXIT
post+groups,emails_disabled,"return.emails_disabled one of { ""false"", ""true"" }",daikon.inv.unary.string.OneOfString,(return.emails_disabled),"pm.expect([""false"", ""true""].includes(return_emails_disabled)).to.be.true",/groups&/groups&post&201():::EXIT
post+groups,lfs_enabled,input.lfs_enabled == return.lfs_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.lfs_enabled, return.lfs_enabled)",pm.expect(input_lfs_enabled).to.eql(return_lfs_enabled),/groups&/groups&post&201():::EXIT
post+groups,mentions_disabled,"return.mentions_disabled one of { ""false"", ""true"" }",daikon.inv.unary.string.OneOfString,(return.mentions_disabled),"pm.expect([""false"", ""true""].includes(return_mentions_disabled)).to.be.true",/groups&/groups&post&201():::EXIT
post+groups,name,input.name == return.name,daikon.inv.binary.twoString.StringEqual,"(input.name, return.name)",pm.expect(input_name).to.eql(return_name),/groups&/groups&post&201():::EXIT
post+groups,path,input.path == return.path,daikon.inv.binary.twoString.StringEqual,"(input.path, return.path)",pm.expect(input_path).to.eql(return_path),/groups&/groups&post&201():::EXIT
post+groups,project_creation_level,"input.project_creation_level == return.project_creation_level
return.project_creation_level one of { ""developer"", ""maintainer"", ""noone"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.project_creation_level, return.project_creation_level)
(return.project_creation_level)","pm.expect(input_project_creation_level).to.eql(return_project_creation_level)
pm.expect([""developer"", ""maintainer"", ""noone""].includes(return_project_creation_level)).to.be.true","/groups&/groups&post&201():::EXIT
/groups&/groups&post&201():::EXIT"
post+groups,request_access_enabled,input.request_access_enabled == return.request_access_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.request_access_enabled, return.request_access_enabled)",pm.expect(input_request_access_enabled).to.eql(return_request_access_enabled),/groups&/groups&post&201():::EXIT
post+groups,require_two_factor_authentication,input.require_two_factor_authentication == return.require_two_factor_authentication,daikon.inv.binary.twoScalar.IntEqual,"(input.require_two_factor_authentication, return.require_two_factor_authentication)",pm.expect(input_require_two_factor_authentication).to.eql(return_require_two_factor_authentication),/groups&/groups&post&201():::EXIT
post+groups,share_with_group_lock,input.share_with_group_lock == return.share_with_group_lock,daikon.inv.binary.twoScalar.IntEqual,"(input.share_with_group_lock, return.share_with_group_lock)",pm.expect(input_share_with_group_lock).to.eql(return_share_with_group_lock),/groups&/groups&post&201():::EXIT
post+groups,statistics,return.statistics == null,daikon.inv.unary.scalar.OneOfScalar,(return.statistics),pm.expect(return_statistics).to.be.null,/groups&/groups&post&201():::EXIT
post+groups,subgroup_creation_level,"input.subgroup_creation_level == return.subgroup_creation_level
return.subgroup_creation_level one of { ""maintainer"", ""owner"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.subgroup_creation_level, return.subgroup_creation_level)
(return.subgroup_creation_level)","pm.expect(input_subgroup_creation_level).to.eql(return_subgroup_creation_level)
pm.expect([""maintainer"", ""owner""].includes(return_subgroup_creation_level)).to.be.true","/groups&/groups&post&201():::EXIT
/groups&/groups&post&201():::EXIT"
post+groups,two_factor_grace_period,input.two_factor_grace_period == return.two_factor_grace_period,daikon.inv.binary.twoScalar.IntEqual,"(input.two_factor_grace_period, return.two_factor_grace_period)",pm.expect(input_two_factor_grace_period).to.eql(return_two_factor_grace_period),/groups&/groups&post&201():::EXIT
post+groups,visibility,"input.visibility == return.visibility
return.visibility one of { ""internal"", ""private"", ""public"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.visibility, return.visibility)
(return.visibility)","pm.expect(input_visibility).to.eql(return_visibility)
pm.expect([""internal"", ""private"", ""public""].includes(return_visibility)).to.be.true","/groups&/groups&post&201():::EXIT
/groups&/groups&post&201():::EXIT"
post+groups,web_url,input.path is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(input.path, return.web_url)",pm.expect(return_web_url.includes(input_path)).to.be.true,/groups&/groups&post&201():::EXIT
post+groups_{id}_hooks,confidential_issues_events,input.confidential_issues_events == return.confidential_issues_events,daikon.inv.binary.twoScalar.IntEqual,"(input.confidential_issues_events, return.confidential_issues_events)",pm.expect(input_confidential_issues_events).to.eql(return_confidential_issues_events),/groups/{id}/hooks&/groups/{id}/hooks&post&201():::EXIT
post+groups_{id}_hooks,confidential_note_events,input.confidential_note_events == return.confidential_note_events,daikon.inv.binary.twoScalar.IntEqual,"(input.confidential_note_events, return.confidential_note_events)",pm.expect(input_confidential_note_events).to.eql(return_confidential_note_events),/groups/{id}/hooks&/groups/{id}/hooks&post&201():::EXIT
