pptname,invariant,invariantType,variables,postmanAssertion,endpoint,tp,fp,enter,invariantDescription,Unnamed: 10,group,api
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT,return._links.self is a substring of return._links.labels,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.labels)",pm.expect(return__links_labels.includes(return__links_self)).to.be.true,post+projects_{id}_unarchive,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT,return._links.self is a substring of return._links.events,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.events)",pm.expect(return__links_events.includes(return__links_self)).to.be.true,post+projects_{id}_unarchive,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT,return._links.self is a substring of return._links.members,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.members)",pm.expect(return__links_members.includes(return__links_self)).to.be.true,post+projects_{id}_unarchive,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,input.id == return.id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.id)",pm.expect(input_id).to.eql(return_id),post+projects_{id}_unstar,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,id,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.open_issues_count == size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntEqual,"(return.open_issues_count, size(return.shared_with_groups[..]))",pm.expect(return_open_issues_count).to.eql(return_shared_with_groups_size_array),post+projects_{id}_unstar,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,open_issues_count,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.merge_requests_enabled == return.can_create_merge_request_in,daikon.inv.binary.twoScalar.IntEqual,"(return.merge_requests_enabled, return.can_create_merge_request_in)",pm.expect(return_merge_requests_enabled).to.eql(return_can_create_merge_request_in),post+projects_{id}_unstar,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,merge_requests_enabled,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.created_at == return.last_activity_at,daikon.inv.binary.twoString.StringEqual,"(return.created_at, return.last_activity_at)",pm.expect(return_created_at).to.eql(return_last_activity_at),post+projects_{id}_unstar,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,created_at,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.namespace.path == return.namespace.full_path,daikon.inv.binary.twoString.StringEqual,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_path).to.eql(return_namespace_full_path),post+projects_{id}_unstar,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,namespace.path,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.default_branch one of { ""classified"", ""main"", ""master"" }",daikon.inv.unary.string.OneOfString,(return.default_branch),"pm.expect([""classified"", ""main"", ""master""].includes(return_default_branch)).to.be.true",post+projects_{id}_unstar,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,default_branch,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.visibility one of { ""internal"", ""private"", ""public"" }",daikon.inv.unary.string.OneOfString,(return.visibility),"pm.expect([""internal"", ""private"", ""public""].includes(return_visibility)).to.be.true",post+projects_{id}_unstar,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,visibility,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.open_issues_count == 0,daikon.inv.unary.scalar.OneOfScalar,(return.open_issues_count),pm.expect([0].includes(return_open_issues_count)).to.be.true,post+projects_{id}_unstar,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,open_issues_count,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return.created_at)==24,daikon.inv.unary.string.FixedLengthString,(return.created_at),pm.expect(return_created_at).to.have.length(24),post+projects_{id}_unstar,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,created_at,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.created_at),"pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",post+projects_{id}_unstar,1.0,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,created_at,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.creator_id one of { 1, 9, 11 }",daikon.inv.unary.scalar.OneOfScalar,(return.creator_id),"pm.expect([1, 9, 11].includes(return_creator_id)).to.be.true",post+projects_{id}_unstar,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,creator_id,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.namespace.id one of { 1, 170, 361 }",daikon.inv.unary.scalar.OneOfScalar,(return.namespace.id),"pm.expect([1, 170, 361].includes(return_namespace_id)).to.be.true",post+projects_{id}_unstar,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,namespace.id,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.namespace.name one of { ""Administrator"", ""GitLab Alert Bot"", ""alice"" }",daikon.inv.unary.string.OneOfString,(return.namespace.name),"pm.expect([""Administrator"", ""GitLab Alert Bot"", ""alice""].includes(return_namespace_name)).to.be.true",post+projects_{id}_unstar,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,namespace.name,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.namespace.path one of { ""alert-bot"", ""alice"", ""root"" }",daikon.inv.unary.string.OneOfString,(return.namespace.path),"pm.expect([""alert-bot"", ""alice"", ""root""].includes(return_namespace_path)).to.be.true",post+projects_{id}_unstar,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,namespace.path,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.namespace.kind == ""user""",daikon.inv.unary.string.OneOfString,(return.namespace.kind),"pm.expect([""user""].includes(return_namespace_kind)).to.be.true",post+projects_{id}_unstar,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,namespace.kind,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return.namespace.kind)==4,daikon.inv.unary.string.FixedLengthString,(return.namespace.kind),pm.expect(return_namespace_kind).to.have.length(4),post+projects_{id}_unstar,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,namespace.kind,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.import_status one of { ""finished"", ""none"" }",daikon.inv.unary.string.OneOfString,(return.import_status),"pm.expect([""finished"", ""none""].includes(return_import_status)).to.be.true",post+projects_{id}_unstar,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,import_status,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.archived == false,daikon.inv.unary.scalar.OneOfScalar,(return.archived),pm.expect(return_archived).to.eql(false),post+projects_{id}_unstar,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,archived,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.license == null,daikon.inv.unary.scalar.OneOfScalar,(return.license),pm.expect(return_license).to.be.null,post+projects_{id}_unstar,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,license,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.forks_count >= 0,daikon.inv.unary.scalar.LowerBound,(return.forks_count),pm.expect(return_forks_count).to.be.at.least(0),post+projects_{id}_unstar,1.0,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,forks_count,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.star_count >= 0,daikon.inv.unary.scalar.LowerBound,(return.star_count),pm.expect(return_star_count).to.be.at.least(0),post+projects_{id}_unstar,1.0,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,star_count,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.shared_with_groups[] == [],daikon.inv.unary.sequence.OneOfSequence,(return.shared_with_groups[..]),pm.expect([[]].some(value => pm.expect(return_shared_with_groups_array).to.deep.equal(value).that)).to.be.true,post+projects_{id}_unstar,,1.0,,"Represents long[] variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,shared_with_groups,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"return.merge_method one of { ""ff"", ""merge"", ""rebase_merge"" }",daikon.inv.unary.string.OneOfString,(return.merge_method),"pm.expect([""ff"", ""merge"", ""rebase_merge""].includes(return_merge_method)).to.be.true",post+projects_{id}_unstar,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,merge_method,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return._links.self)==42,daikon.inv.unary.string.FixedLengthString,(return._links.self),pm.expect(return__links_self).to.have.length(42),post+projects_{id}_unstar,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,_links.self,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return._links.issues)==49,daikon.inv.unary.string.FixedLengthString,(return._links.issues),pm.expect(return__links_issues).to.have.length(49),post+projects_{id}_unstar,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,_links.issues,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return._links.merge_requests)==57,daikon.inv.unary.string.FixedLengthString,(return._links.merge_requests),pm.expect(return__links_merge_requests).to.have.length(57),post+projects_{id}_unstar,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,_links.merge_requests,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return._links.repo_branches)==62,daikon.inv.unary.string.FixedLengthString,(return._links.repo_branches),pm.expect(return__links_repo_branches).to.have.length(62),post+projects_{id}_unstar,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,_links.repo_branches,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return._links.labels)==49,daikon.inv.unary.string.FixedLengthString,(return._links.labels),pm.expect(return__links_labels).to.have.length(49),post+projects_{id}_unstar,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,_links.labels,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return._links.events)==49,daikon.inv.unary.string.FixedLengthString,(return._links.events),pm.expect(return__links_events).to.have.length(49),post+projects_{id}_unstar,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,_links.events,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,LENGTH(return._links.members)==50,daikon.inv.unary.string.FixedLengthString,(return._links.members),pm.expect(return__links_members).to.have.length(50),post+projects_{id}_unstar,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,_links.members,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,"size(return.tag_list[]) one of { 0, 1 }",daikon.inv.unary.scalar.OneOfScalar,(size(return.tag_list[..])),"pm.expect([0, 1, 0].includes(return_tag_list_size_array)).to.be.true",post+projects_{id}_unstar,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,tag_list,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,input.id > return.namespace.id,daikon.inv.binary.twoScalar.IntGreaterThan,"(input.id, return.namespace.id)",pm.expect(input_id).to.be.greaterThan(return_namespace_id),post+projects_{id}_unstar,1.0,,,Represents an invariant of > between two long scalars. Prints as x > y.,,namespace.id,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(return_default_branch)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,default_branch,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.path_with_namespace is a substring of return.ssh_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.ssh_url_to_repo, return.path_with_namespace)",pm.expect(return_ssh_url_to_repo.includes(return_path_with_namespace)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.web_url is a substring of return.http_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.http_url_to_repo, return.web_url)",pm.expect(return_http_url_to_repo.includes(return_web_url)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,web_url,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.web_url is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.readme_url)",pm.expect(return_readme_url.includes(return_web_url)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,web_url,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.path_with_namespace is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.path_with_namespace)",pm.expect(return_web_url.includes(return_path_with_namespace)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(return_name)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,name_with_namespace,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.namespace.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name_with_namespace, return.namespace.name)",pm.expect(return_name_with_namespace.includes(return_namespace_name)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,name_with_namespace,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_path)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.namespace.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path_with_namespace, return.namespace.path)",pm.expect(return_path_with_namespace.includes(return_namespace_path)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.open_issues_count <= return.forks_count,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.forks_count)",pm.expect(return_open_issues_count).to.be.lte(return_forks_count),post+projects_{id}_unstar,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.open_issues_count <= return.star_count,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.star_count)",pm.expect(return_open_issues_count).to.be.lte(return_star_count),post+projects_{id}_unstar,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.open_issues_count <= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, size(return.tag_list[..]))",pm.expect(return_open_issues_count).to.be.lte(return_tag_list_size_array),post+projects_{id}_unstar,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,tag_list,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.creator_id <= return.namespace.id,daikon.inv.binary.twoScalar.IntLessEqual,"(return.creator_id, return.namespace.id)",pm.expect(return_creator_id).to.be.lte(return_namespace_id),post+projects_{id}_unstar,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,creator_id,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.creator_id >= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.creator_id, size(return.tag_list[..]))",pm.expect(return_creator_id).to.be.at.least(return_tag_list_size_array),post+projects_{id}_unstar,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,tag_list,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.namespace.id >= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.namespace.id, size(return.tag_list[..]))",pm.expect(return_namespace_id).to.be.at.least(return_tag_list_size_array),post+projects_{id}_unstar,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,tag_list,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.forks_count >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.forks_count, size(return.shared_with_groups[..]))",pm.expect(return_forks_count).to.be.at.least(return_shared_with_groups_size_array),post+projects_{id}_unstar,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,forks_count,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return.star_count >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.star_count, size(return.shared_with_groups[..]))",pm.expect(return_star_count).to.be.at.least(return_shared_with_groups_size_array),post+projects_{id}_unstar,,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,star_count,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return._links.self is a substring of return._links.issues,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.issues)",pm.expect(return__links_issues.includes(return__links_self)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return._links.self is a substring of return._links.merge_requests,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.merge_requests)",pm.expect(return__links_merge_requests.includes(return__links_self)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return._links.self is a substring of return._links.repo_branches,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.repo_branches)",pm.expect(return__links_repo_branches.includes(return__links_self)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return._links.self is a substring of return._links.labels,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.labels)",pm.expect(return__links_labels.includes(return__links_self)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return._links.self is a substring of return._links.events,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.events)",pm.expect(return__links_events.includes(return__links_self)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,return._links.self is a substring of return._links.members,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.members)",pm.expect(return__links_members.includes(return__links_self)).to.be.true,post+projects_{id}_unstar,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT,size(return.tag_list[]) >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(size(return.tag_list[..]), size(return.shared_with_groups[..]))",pm.expect(return_tag_list_size_array).to.be.at.least(return_shared_with_groups_size_array),post+projects_{id}_unstar,,1.0,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,tag_list,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.allow_merge_on_skipped_pipeline == return.allow_merge_on_skipped_pipeline,daikon.inv.binary.twoScalar.IntEqual,"(input.allow_merge_on_skipped_pipeline, return.allow_merge_on_skipped_pipeline)",pm.expect(input_allow_merge_on_skipped_pipeline).to.eql(return_allow_merge_on_skipped_pipeline),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,allow_merge_on_skipped_pipeline,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.auto_devops_deploy_strategy == return.auto_devops_deploy_strategy,daikon.inv.binary.twoString.StringEqual,"(input.auto_devops_deploy_strategy, return.auto_devops_deploy_strategy)",pm.expect(input_auto_devops_deploy_strategy).to.eql(return_auto_devops_deploy_strategy),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,auto_devops_deploy_strategy,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.auto_devops_enabled == return.auto_devops_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.auto_devops_enabled, return.auto_devops_enabled)",pm.expect(input_auto_devops_enabled).to.eql(return_auto_devops_enabled),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,auto_devops_enabled,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.autoclose_referenced_issues == return.autoclose_referenced_issues,daikon.inv.binary.twoScalar.IntEqual,"(input.autoclose_referenced_issues, return.autoclose_referenced_issues)",pm.expect(input_autoclose_referenced_issues).to.eql(return_autoclose_referenced_issues),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,autoclose_referenced_issues,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.container_registry_enabled == return.container_registry_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.container_registry_enabled, return.container_registry_enabled)",pm.expect(input_container_registry_enabled).to.eql(return_container_registry_enabled),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,container_registry_enabled,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.description == return.description,daikon.inv.binary.twoString.StringEqual,"(input.description, return.description)",pm.expect(input_description).to.eql(return_description),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,description,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.jobs_enabled == return.jobs_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.jobs_enabled, return.jobs_enabled)",pm.expect(input_jobs_enabled).to.eql(return_jobs_enabled),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,jobs_enabled,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.merge_method == return.merge_method,daikon.inv.binary.twoString.StringEqual,"(input.merge_method, return.merge_method)",pm.expect(input_merge_method).to.eql(return_merge_method),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,merge_method,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.name == return.name,daikon.inv.binary.twoString.StringEqual,"(input.name, return.name)",pm.expect(input_name).to.eql(return_name),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,name,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.only_allow_merge_if_all_discussions_are_resolved == return.only_allow_merge_if_all_discussions_are_resolved,daikon.inv.binary.twoScalar.IntEqual,"(input.only_allow_merge_if_all_discussions_are_resolved, return.only_allow_merge_if_all_discussions_are_resolved)",pm.expect(input_only_allow_merge_if_all_discussions_are_resolved).to.eql(return_only_allow_merge_if_all_discussions_are_resolved),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,only_allow_merge_if_all_discussions_are_resolved,GitLab Project API
/projects/user/{user_id}&/projects/user/{user_id}&post&201():::EXIT,input.only_allow_merge_if_pipeline_succeeds == return.only_allow_merge_if_pipeline_succeeds,daikon.inv.binary.twoScalar.IntEqual,"(input.only_allow_merge_if_pipeline_succeeds, return.only_allow_merge_if_pipeline_succeeds)",pm.expect(input_only_allow_merge_if_pipeline_succeeds).to.eql(return_only_allow_merge_if_pipeline_succeeds),post+projects_user_{user_id},1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,only_allow_merge_if_pipeline_succeeds,GitLab Project API
