operation,response resource,attribute,group,description,tp,verification script,status,script confirmation,revised script,revised executable script,revised status,TP
get-/orgs/{org}/repos,repository,pulls_url,template_repository.template_repository.pulls_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/pulls{/number}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            pulls_url = repo.get(""pulls_url"")
            if pulls_url is None:
                return 0
            if not isinstance(pulls_url, str):
                return -1
            if not pulls_url.startswith(""http://api.github.com/repos/""):
                return -1
            if ""/pulls"" not in pulls_url:
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,minimal-repository,assignees_url,assignees_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/assignees{/user}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            assignees_url = repo.get(""assignees_url"")
            if assignees_url is None:
                return 0
            if not isinstance(assignees_url, str):
                return -1
            if not assignees_url.startswith(""http://"") and not assignees_url.startswith(""https://""):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,html_url,template_repository.html_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            html_url = repo.get(""html_url"")
            if html_url is None:
                return 0
            parsed_url = urlparse(html_url)
            if not (parsed_url.scheme in [""http"", ""https""] and parsed_url.netloc):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,html_url,template_repository.template_repository.owner.html_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            html_url = repo.get(""html_url"")
            if html_url is None:
                return 0
            parsed_url = urlparse(html_url)
            if not (parsed_url.scheme in [""http"", ""https""] and parsed_url.netloc):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,html_url,template_repository.template_repository.html_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            html_url = repo.get(""html_url"")
            if html_url is None:
                return 0
            parsed_url = urlparse(html_url)
            if not (parsed_url.scheme in [""http"", ""https""] and parsed_url.netloc):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,mirror_url,template_repository.mirror_url,"{""type"": ""string"", ""format"": ""uri""}",1,"from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            mirror_url = repo.get(""mirror_url"")
            if mirror_url is None:
                continue  # nullable, so None is acceptable
            if not isinstance(mirror_url, str):
                return -1
            parsed_url = urlparse(mirror_url)
            if not all([parsed_url.scheme, parsed_url.netloc]):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,mirror_url,template_repository.template_repository.mirror_url,"{""type"": ""string"", ""format"": ""uri""}",1,"from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            mirror_url = repo.get(""mirror_url"")
            if mirror_url is None:
                continue  # nullable, so None is acceptable
            if not isinstance(mirror_url, str):
                return -1
            parsed_url = urlparse(mirror_url)
            if not all([parsed_url.scheme, parsed_url.netloc]):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,url,template_repository.url,"{""type"": ""string"", ""format"": ""uri""}",1,"from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            url = repo.get(""url"")
            if url is None:
                return 0
            parsed_url = urlparse(url)
            if not all([parsed_url.scheme, parsed_url.netloc]):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,url,template_repository.template_repository.owner.url,"{""type"": ""string"", ""format"": ""uri""}",1,"from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            url = repo.get(""url"")
            if url is None:
                return 0
            parsed_url = urlparse(url)
            if not all([parsed_url.scheme, parsed_url.netloc]):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,url,template_repository.template_repository.url,"{""type"": ""string"", ""format"": ""uri""}",1,"from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            url = repo.get(""url"")
            if url is None:
                return 0
            parsed_url = urlparse(url)
            if not all([parsed_url.scheme, parsed_url.netloc]):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,url,license.url,"{""type"": ""string"", ""format"": ""uri""}",1,"from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            url = repo.get(""url"")
            if url is None:
                return 0
            parsed_url = urlparse(url)
            if not all([parsed_url.scheme, parsed_url.netloc]):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,minimal-repository,git_commits_url,git_commits_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/git/commits{/sha}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            git_commits_url = repo.get(""git_commits_url"")
            if git_commits_url is None:
                return 0
            if not isinstance(git_commits_url, str):
                return -1
            if not git_commits_url.startswith(""http://api.github.com/repos/""):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,minimal-repository,milestones_url,milestones_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/milestones{/number}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            milestones_url = repo.get(""milestones_url"")
            if milestones_url is None:
                return 0
            if not isinstance(milestones_url, str):
                return -1
            if not milestones_url.startswith(""http://api.github.com/repos/""):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,statuses_url,template_repository.statuses_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/statuses/{sha}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            if 'statuses_url' not in repo:
                return 0
            statuses_url = repo['statuses_url']
            if not isinstance(statuses_url, str):
                return -1
            if not statuses_url.startswith(""http://api.github.com/repos/""):
                return -1
            if ""/statuses/"" not in statuses_url:
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,statuses_url,template_repository.template_repository.statuses_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/statuses/{sha}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            if 'statuses_url' not in repo:
                return 0
            statuses_url = repo['statuses_url']
            if not isinstance(statuses_url, str):
                return -1
            if not statuses_url.startswith(""http://api.github.com/repos/""):
                return -1
            if ""/statuses/"" not in statuses_url:
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,minimal-repository,branches_url,branches_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/branches{/branch}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            branches_url = repo.get(""branches_url"")
            if branches_url is None:
                return 0
            if not isinstance(branches_url, str):
                return -1
            if not branches_url.startswith(""http://api.github.com/repos/""):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,issues_url,template_repository.issues_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/issues{/number}""}",1,"import re

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            issues_url = repo.get(""issues_url"")
            if issues_url is None:
                return 0
            # Check if issues_url is a string and matches the expected pattern
            if not isinstance(issues_url, str):
                return -1
            pattern = r""^http://api\.github\.com/repos/[^/]+/[^/]+/issues(?:/\{\w+\})?$""
            if not re.match(pattern, issues_url):
                return -1
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,issues_url,template_repository.template_repository.issues_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/issues{/number}""}",1,"import re

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            issues_url = repo.get(""issues_url"")
            if issues_url is None:
                return 0
            # Check if issues_url is a string and matches the expected pattern
            if not isinstance(issues_url, str):
                return -1
            pattern = r""^http://api\.github\.com/repos/[^/]+/[^/]+/issues(?:/\{\w+\})?$""
            if not re.match(pattern, issues_url):
                return -1
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,is_template,template_repository.is_template,"Whether this repository acts as a template that can be used to generate new repositories, schema: {""type"": ""boolean"", ""example"": true}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            if 'is_template' not in repo:
                return 0
            if not isinstance(repo['is_template'], bool):
                return -1
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,is_template,template_repository.template_repository.is_template,"Whether this repository acts as a template that can be used to generate new repositories, schema: {""type"": ""boolean"", ""example"": true}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            if 'is_template' not in repo:
                return 0
            if not isinstance(repo['is_template'], bool):
                return -1
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,minimal-repository,html_url,html_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            html_url = repo.get(""html_url"")
            if html_url is None:
                return 0
            parsed_url = urlparse(html_url)
            if not (parsed_url.scheme in [""http"", ""https""] and parsed_url.netloc):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,minimal-repository,url,url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def is_valid_uri(uri):
    try:
        result = urlparse(uri)
        return all([result.scheme, result.netloc])
    except Exception:
        return False

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            url = repo.get(""url"")
            if url is None:
                continue  # Attribute is nullable, so None is acceptable
            if not isinstance(url, str) or not is_valid_uri(url):
                return -1
        return 1
    except Exception:
        return 0
",unknown,,,,,1
get-/orgs/{org}/repos,minimal-repository,tags_url,tags_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            tags_url = repo.get(""tags_url"")
            if tags_url is None:
                return 0
            
            # Check if tags_url is a valid URI
            parsed_url = urlparse(tags_url)
            if not all([parsed_url.scheme, parsed_url.netloc]):
                return -1
            
            # Check if the scheme is either http or https
            if parsed_url.scheme not in [""http"", ""https""]:
                return -1
            
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,simple-user,followers_url,owner.followers_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        # Check if 'followers_url' exists in the response
        if 'followers_url' not in latest_response:
            return 0
        
        followers_url = latest_response['followers_url']
        
        # Check if 'followers_url' is a string
        if not isinstance(followers_url, str):
            return -1
        
        # Check if 'followers_url' is a valid URI
        parsed_uri = urlparse(followers_url)
        if not all([parsed_uri.scheme, parsed_uri.netloc]):
            return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,subscription_url,template_repository.subscription_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def is_valid_uri(uri):
    try:
        result = urlparse(uri)
        return all([result.scheme, result.netloc])
    except ValueError:
        return False

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            subscription_url = repo.get(""subscription_url"")
            if subscription_url is None:
                return 0
            if not isinstance(subscription_url, str) or not is_valid_uri(subscription_url):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,subscription_url,template_repository.template_repository.subscription_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def is_valid_uri(uri):
    try:
        result = urlparse(uri)
        return all([result.scheme, result.netloc])
    except ValueError:
        return False

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            subscription_url = repo.get(""subscription_url"")
            if subscription_url is None:
                return 0
            if not isinstance(subscription_url, str) or not is_valid_uri(subscription_url):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,forks_url,template_repository.forks_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            forks_url = repo.get(""forks_url"")
            if forks_url is None:
                return 0  # Attribute does not exist
            
            # Check if forks_url is a valid URI
            parsed_uri = urlparse(forks_url)
            if not all([parsed_uri.scheme, parsed_uri.netloc]):
                return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/orgs/{org}/repos,repository,forks_url,template_repository.template_repository.forks_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re
from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            forks_url = repo.get(""forks_url"")
            if forks_url is None:
                return 0  # Attribute does not exist
            
            # Check if forks_url is a valid URI
            parsed_uri = urlparse(forks_url)
            if not all([parsed_uri.scheme, parsed_uri.netloc]):
                return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/orgs/{org}/repos,repository,archive_url,template_repository.archive_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/{archive_format}{/ref}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            archive_url = repo.get(""archive_url"")
            if archive_url is None:
                return 0  # Attribute does not exist
            if not isinstance(archive_url, str):
                return -1  # Constraint not satisfied: not a string
            if ""{archive_format}"" not in archive_url or ""{/ref}"" not in archive_url:
                return -1  # Constraint not satisfied: placeholders not present
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/orgs/{org}/repos,repository,archive_url,template_repository.template_repository.archive_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/{archive_format}{/ref}""}",1,"def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            archive_url = repo.get(""archive_url"")
            if archive_url is None:
                return 0  # Attribute does not exist
            if not isinstance(archive_url, str):
                return -1  # Constraint not satisfied: not a string
            if ""{archive_format}"" not in archive_url or ""{/ref}"" not in archive_url:
                return -1  # Constraint not satisfied: placeholders not present
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/orgs/{org}/repos,simple-user,organizations_url,owner.organizations_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re

def verify_latest_response(latest_response):
    try:
        # Check if 'organizations_url' exists in the response
        if 'organizations_url' not in latest_response:
            return 0
        
        organizations_url = latest_response['organizations_url']
        
        # Verify that 'organizations_url' is a string and matches URI format
        if isinstance(organizations_url, str):
            # Simple regex pattern to check URI format
            uri_pattern = re.compile(
                r'^(?:http|ftp)s?://' # http:// or https://
                r'(?:(?:[A-Z0-9](?:[A-Z0-9-]{0,61}[A-Z0-9])?\.)+(?:[A-Z]{2,6}\.?|[A-Z0-9-]{2,}\.?)|' # domain...
                r'localhost|' # localhost...
                r'\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}|' # ...or ipv4
                r'\[?[A-F0-9]*:[A-F0-9:]+\]?)' # ...or ipv6
                r'(?::\d+)?' # optional port
                r'(?:/?|[/?]\S+)$', re.IGNORECASE)
            
            if re.match(uri_pattern, organizations_url):
                return 1
            else:
                return -1
        else:
            return -1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,homepage,template_repository.homepage,"{""type"": ""string"", ""format"": ""uri""}",1,"from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            homepage = repo.get(""homepage"")
            if homepage is None:
                continue  # Attribute is nullable, so None is acceptable
            if not isinstance(homepage, str):
                return -1
            parsed_uri = urlparse(homepage)
            if not all([parsed_uri.scheme, parsed_uri.netloc]):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/orgs/{org}/repos,repository,homepage,template_repository.template_repository.homepage,"{""type"": ""string"", ""format"": ""uri""}",1,"from urllib.parse import urlparse

def verify_latest_response(latest_response):
    try:
        for repo in latest_response:
            homepage = repo.get(""homepage"")
            if homepage is None:
                continue  # Attribute is nullable, so None is acceptable
            if not isinstance(homepage, str):
                return -1
            parsed_uri = urlparse(homepage)
            if not all([parsed_uri.scheme, parsed_uri.netloc]):
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
